,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.00322580645161,0.132258064516,0.0354838709677,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.196774193548,0.00322580645161,0.00322580645161,0.00322580645161,0.196774193548,0.1,0.293548387097,0.00322580645161,0.00322580645161,0.00322580645161
11,0.00322580645161,0.00322580645161,0.1,0.0354838709677,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.1,0.00322580645161,0.712903225806,0.00322580645161
12,0.00175438596491,0.0543859649123,0.0894736842105,0.00175438596491,0.00175438596491,0.0368421052632,0.0368421052632,0.00175438596491,0.633333333333,0.019298245614,0.00175438596491,0.00175438596491,0.0894736842105,0.00175438596491,0.00175438596491,0.00175438596491,0.00175438596491,0.019298245614,0.00175438596491,0.00175438596491
13,0.00169491525424,0.00169491525424,0.00169491525424,0.00169491525424,0.0186440677966,0.18813559322,0.00169491525424,0.00169491525424,0.00169491525424,0.00169491525424,0.306779661017,0.00169491525424,0.00169491525424,0.00169491525424,0.00169491525424,0.00169491525424,0.238983050847,0.0525423728814,0.137288135593,0.035593220339
14,0.0520408163265,0.00102040816327,0.00102040816327,0.0622448979592,0.0112244897959,0.0112244897959,0.0418367346939,0.00102040816327,0.0622448979592,0.0214285714286,0.0112244897959,0.00102040816327,0.00102040816327,0.0724489795918,0.00102040816327,0.00102040816327,0.64387755102,0.00102040816327,0.00102040816327,0.00102040816327
15,0.00192307692308,0.00192307692308,0.00192307692308,0.00192307692308,0.00192307692308,0.0211538461538,0.00192307692308,0.00192307692308,0.00192307692308,0.213461538462,0.598076923077,0.00192307692308,0.00192307692308,0.0980769230769,0.0211538461538,0.00192307692308,0.0211538461538,0.00192307692308,0.00192307692308,0.00192307692308
16,0.00135135135135,0.339189189189,0.0959459459459,0.00135135135135,0.00135135135135,0.0283783783784,0.00135135135135,0.00135135135135,0.0148648648649,0.00135135135135,0.00135135135135,0.00135135135135,0.0148648648649,0.00135135135135,0.00135135135135,0.00135135135135,0.406756756757,0.0824324324324,0.00135135135135,0.00135135135135
17,0.0287671232877,0.0013698630137,0.0013698630137,0.535616438356,0.0424657534247,0.0013698630137,0.0150684931507,0.0013698630137,0.0013698630137,0.0013698630137,0.0013698630137,0.0013698630137,0.0013698630137,0.0013698630137,0.0013698630137,0.0013698630137,0.28904109589,0.0698630136986,0.0013698630137,0.0013698630137
18,0.118823529412,0.0717647058824,0.00117647058824,0.295294117647,0.0247058823529,0.00117647058824,0.00117647058824,0.0129411764706,0.00117647058824,0.00117647058824,0.00117647058824,0.0364705882353,0.00117647058824,0.00117647058824,0.00117647058824,0.00117647058824,0.424705882353,0.00117647058824,0.00117647058824,0.00117647058824
19,0.00344827586207,0.00344827586207,0.451724137931,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.210344827586,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.279310344828,0.00344827586207,0.00344827586207,0.00344827586207
20,0.00243902439024,0.00243902439024,0.1,0.00243902439024,0.124390243902,0.00243902439024,0.00243902439024,0.00243902439024,0.0512195121951,0.00243902439024,0.124390243902,0.00243902439024,0.148780487805,0.00243902439024,0.00243902439024,0.1,0.319512195122,0.00243902439024,0.00243902439024,0.00243902439024
21,0.00111111111111,0.00111111111111,0.00111111111111,0.0566666666667,0.00111111111111,0.00111111111111,0.0122222222222,0.00111111111111,0.0233333333333,0.00111111111111,0.00111111111111,0.00111111111111,0.00111111111111,0.323333333333,0.00111111111111,0.0122222222222,0.434444444444,0.00111111111111,0.123333333333,0.00111111111111
22,0.00294117647059,0.00294117647059,0.00294117647059,0.00294117647059,0.00294117647059,0.0323529411765,0.00294117647059,0.00294117647059,0.00294117647059,0.826470588235,0.00294117647059,0.00294117647059,0.00294117647059,0.00294117647059,0.00294117647059,0.00294117647059,0.0617647058824,0.00294117647059,0.00294117647059,0.0323529411765
23,0.00172413793103,0.00172413793103,0.0189655172414,0.00172413793103,0.0189655172414,0.00172413793103,0.00172413793103,0.00172413793103,0.122413793103,0.208620689655,0.00172413793103,0.00172413793103,0.00172413793103,0.00172413793103,0.00172413793103,0.294827586207,0.225862068966,0.0879310344828,0.00172413793103,0.00172413793103
24,0.00138888888889,0.00138888888889,0.0152777777778,0.0708333333333,0.00138888888889,0.00138888888889,0.0152777777778,0.00138888888889,0.376388888889,0.0569444444444,0.0708333333333,0.00138888888889,0.0430555555556,0.00138888888889,0.00138888888889,0.00138888888889,0.320833333333,0.00138888888889,0.0152777777778,0.00138888888889
25,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0525,0.6525,0.0025,0.0025,0.0025,0.0525,0.0025,0.0025,0.0025,0.0775,0.0275,0.1025,0.0025
26,0.00103092783505,0.00103092783505,0.00103092783505,0.00103092783505,0.0113402061856,0.00103092783505,0.00103092783505,0.00103092783505,0.0731958762887,0.382474226804,0.00103092783505,0.00103092783505,0.00103092783505,0.0216494845361,0.00103092783505,0.10412371134,0.382474226804,0.00103092783505,0.00103092783505,0.0113402061856
27,0.0030303030303,0.245454545455,0.0636363636364,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.427272727273,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.184848484848,0.0333333333333,0.0030303030303,0.0030303030303
28,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.346875,0.003125,0.003125,0.471875,0.003125,0.003125,0.003125,0.003125,0.003125,0.128125,0.003125,0.003125,0.003125,0.003125
29,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.947222222222,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778
30,0.00196078431373,0.00196078431373,0.00196078431373,0.0607843137255,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.119607843137,0.00196078431373,0.021568627451,0.158823529412,0.00196078431373,0.609803921569,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373
31,0.00175438596491,0.00175438596491,0.00175438596491,0.00175438596491,0.00175438596491,0.00175438596491,0.00175438596491,0.00175438596491,0.317543859649,0.159649122807,0.00175438596491,0.00175438596491,0.0368421052632,0.00175438596491,0.00175438596491,0.0368421052632,0.370175438596,0.00175438596491,0.0368421052632,0.019298245614
32,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.942424242424,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303
33,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.841666666667,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333
34,0.00285714285714,0.00285714285714,0.0314285714286,0.0314285714286,0.00285714285714,0.802857142857,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.0314285714286,0.00285714285714,0.00285714285714,0.06,0.00285714285714,0.00285714285714
35,0.00714285714286,0.00714285714286,0.0785714285714,0.00714285714286,0.00714285714286,0.00714285714286,0.00714285714286,0.00714285714286,0.0785714285714,0.00714285714286,0.00714285714286,0.00714285714286,0.00714285714286,0.00714285714286,0.00714285714286,0.15,0.00714285714286,0.00714285714286,0.578571428571,0.00714285714286
36,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.00833333333333,0.425,0.00833333333333,0.175,0.00833333333333,0.00833333333333,0.175,0.00833333333333,0.0916666666667,0.00833333333333,0.00833333333333,0.00833333333333
37,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.947222222222,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778
38,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.917391304348,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696
39,0.00322580645161,0.00322580645161,0.00322580645161,0.0677419354839,0.00322580645161,0.745161290323,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.00322580645161,0.0354838709677,0.1
40,0.00357142857143,0.00357142857143,0.075,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.0392857142857,0.00357142857143,0.00357142857143,0.075,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.753571428571,0.00357142857143,0.00357142857143
41,0.00263157894737,0.00263157894737,0.00263157894737,0.00263157894737,0.00263157894737,0.00263157894737,0.00263157894737,0.00263157894737,0.00263157894737,0.00263157894737,0.00263157894737,0.0815789473684,0.00263157894737,0.00263157894737,0.0815789473684,0.00263157894737,0.0815789473684,0.0289473684211,0.00263157894737,0.686842105263
42,0.00344827586207,0.00344827586207,0.00344827586207,0.934482758621,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207
43,0.692727272727,0.00181818181818,0.00181818181818,0.0927272727273,0.00181818181818,0.00181818181818,0.00181818181818,0.02,0.00181818181818,0.0381818181818,0.00181818181818,0.00181818181818,0.00181818181818,0.00181818181818,0.00181818181818,0.00181818181818,0.0745454545455,0.0381818181818,0.00181818181818,0.02
44,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.945714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714,0.00285714285714
45,0.0030303030303,0.0030303030303,0.942424242424,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303
46,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.954761904762,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095
47,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.936666666667,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333
48,0.00526315789474,0.00526315789474,0.00526315789474,0.00526315789474,0.00526315789474,0.00526315789474,0.00526315789474,0.00526315789474,0.321052631579,0.00526315789474,0.00526315789474,0.00526315789474,0.00526315789474,0.0578947368421,0.00526315789474,0.373684210526,0.00526315789474,0.00526315789474,0.163157894737,0.00526315789474
49,0.00166666666667,0.0183333333333,0.00166666666667,0.101666666667,0.00166666666667,0.00166666666667,0.00166666666667,0.00166666666667,0.0516666666667,0.00166666666667,0.00166666666667,0.00166666666667,0.00166666666667,0.00166666666667,0.00166666666667,0.00166666666667,0.0683333333333,0.035,0.618333333333,0.085
50,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.0720930232558,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.0255813953488,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.0255813953488,0.118604651163,0.00232558139535,0.723255813953,0.00232558139535
51,0.00208333333333,0.314583333333,0.0229166666667,0.127083333333,0.00208333333333,0.00208333333333,0.00208333333333,0.00208333333333,0.397916666667,0.00208333333333,0.00208333333333,0.0645833333333,0.00208333333333,0.00208333333333,0.00208333333333,0.0229166666667,0.00208333333333,0.0229166666667,0.00208333333333,0.00208333333333
52,0.00166666666667,0.0183333333333,0.085,0.00166666666667,0.00166666666667,0.201666666667,0.00166666666667,0.00166666666667,0.0683333333333,0.035,0.135,0.00166666666667,0.0516666666667,0.035,0.00166666666667,0.00166666666667,0.351666666667,0.00166666666667,0.00166666666667,0.00166666666667
53,0.00114942528736,0.00114942528736,0.00114942528736,0.00114942528736,0.00114942528736,0.00114942528736,0.00114942528736,0.162068965517,0.00114942528736,0.00114942528736,0.00114942528736,0.00114942528736,0.00114942528736,0.0701149425287,0.13908045977,0.035632183908,0.541379310345,0.0241379310345,0.00114942528736,0.0126436781609
54,0.415217391304,0.00217391304348,0.00217391304348,0.00217391304348,0.00217391304348,0.045652173913,0.00217391304348,0.00217391304348,0.00217391304348,0.00217391304348,0.00217391304348,0.00217391304348,0.00217391304348,0.00217391304348,0.00217391304348,0.00217391304348,0.415217391304,0.0891304347826,0.00217391304348,0.00217391304348
55,0.00204081632653,0.00204081632653,0.00204081632653,0.491836734694,0.00204081632653,0.00204081632653,0.00204081632653,0.00204081632653,0.0632653061224,0.00204081632653,0.00204081632653,0.00204081632653,0.0428571428571,0.00204081632653,0.0224489795918,0.00204081632653,0.328571428571,0.0224489795918,0.00204081632653,0.00204081632653
56,0.454761904762,0.00238095238095,0.00238095238095,0.00238095238095,0.0261904761905,0.0261904761905,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.0261904761905,0.00238095238095,0.00238095238095,0.0261904761905,0.00238095238095,0.00238095238095,0.407142857143,0.00238095238095,0.00238095238095,0.00238095238095
57,0.004,0.004,0.004,0.724,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.044,0.004,0.164,0.004,0.004,0.004
58,0.0662337662338,0.0532467532468,0.0272727272727,0.0532467532468,0.0012987012987,0.0012987012987,0.0012987012987,0.0012987012987,0.0272727272727,0.0012987012987,0.0142857142857,0.0012987012987,0.0012987012987,0.0012987012987,0.0012987012987,0.0012987012987,0.741558441558,0.0012987012987,0.0012987012987,0.0012987012987
59,0.136666666667,0.00333333333333,0.236666666667,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.00333333333333,0.0366666666667,0.00333333333333,0.0366666666667,0.0366666666667,0.47,0.00333333333333,0.00333333333333,0.00333333333333
60,0.0592233009709,0.0203883495146,0.000970873786408,0.000970873786408,0.000970873786408,0.0398058252427,0.000970873786408,0.000970873786408,0.000970873786408,0.0495145631068,0.000970873786408,0.0106796116505,0.000970873786408,0.301941747573,0.0592233009709,0.0106796116505,0.350485436893,0.0398058252427,0.000970873786408,0.0495145631068
61,0.00125,0.13875,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.01375,0.00125,0.00125,0.00125,0.00125,0.01375,0.58875,0.22625,0.00125,0.00125,0.00125
62,0.00161290322581,0.00161290322581,0.00161290322581,0.05,0.00161290322581,0.00161290322581,0.0177419354839,0.0983870967742,0.259677419355,0.162903225806,0.0822580645161,0.00161290322581,0.00161290322581,0.00161290322581,0.00161290322581,0.0338709677419,0.275806451613,0.00161290322581,0.00161290322581,0.00161290322581
63,0.00243902439024,0.00243902439024,0.0268292682927,0.00243902439024,0.0268292682927,0.00243902439024,0.00243902439024,0.00243902439024,0.00243902439024,0.00243902439024,0.00243902439024,0.00243902439024,0.00243902439024,0.00243902439024,0.00243902439024,0.880487804878,0.0268292682927,0.00243902439024,0.00243902439024,0.00243902439024
64,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.034375,0.003125,0.909375,0.003125,0.003125,0.003125,0.003125
65,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.853846153846,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231,0.00769230769231
66,0.304651162791,0.00232558139535,0.16511627907,0.00232558139535,0.00232558139535,0.444186046512,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.00232558139535,0.0488372093023,0.00232558139535,0.00232558139535
67,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.0611111111111,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.00555555555556,0.838888888889,0.00555555555556
68,0.157142857143,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.442857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.157142857143,0.0142857142857,0.0142857142857,0.0142857142857
69,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.947222222222,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778,0.00277777777778
70,0.00416666666667,0.00416666666667,0.00416666666667,0.00416666666667,0.00416666666667,0.00416666666667,0.00416666666667,0.00416666666667,0.00416666666667,0.129166666667,0.00416666666667,0.00416666666667,0.00416666666667,0.00416666666667,0.00416666666667,0.795833333333,0.00416666666667,0.00416666666667,0.00416666666667,0.00416666666667
71,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.827272727273,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091,0.00909090909091
72,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.728571428571,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857,0.0142857142857
73,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.240476190476,0.00238095238095,0.05,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.169047619048,0.169047619048,0.192857142857,0.00238095238095,0.145238095238,0.00238095238095
74,0.00147058823529,0.00147058823529,0.00147058823529,0.00147058823529,0.00147058823529,0.0161764705882,0.0161764705882,0.00147058823529,0.0455882352941,0.104411764706,0.00147058823529,0.0308823529412,0.00147058823529,0.119117647059,0.00147058823529,0.369117647059,0.163235294118,0.00147058823529,0.119117647059,0.00147058823529
75,0.0636363636364,0.0030303030303,0.0636363636364,0.0030303030303,0.0030303030303,0.457575757576,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0333333333333,0.0030303030303,0.215151515152,0.124242424242,0.0030303030303,0.0030303030303
76,0.096875,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.034375,0.003125,0.003125,0.003125,0.003125,0.003125,0.003125,0.628125,0.003125,0.190625
77,0.0636363636364,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.0030303030303,0.881818181818
78,0.005,0.005,0.005,0.705,0.155,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.055
79,0.923529411765,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.0411764705882,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373,0.00196078431373
80,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.932142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143,0.00357142857143
81,0.0525,0.0275,0.8775,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025
82,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.954761904762,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095,0.00238095238095
83,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207,0.934482758621,0.00344827586207,0.00344827586207,0.00344827586207,0.00344827586207
84,0.00434782608696,0.00434782608696,0.00434782608696,0.0478260869565,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.395652173913,0.00434782608696,0.00434782608696,0.00434782608696,0.00434782608696,0.0478260869565,0.0478260869565,0.352173913043,0.0478260869565,0.00434782608696,0.00434782608696,0.00434782608696
85,0.00178571428571,0.0196428571429,0.00178571428571,0.00178571428571,0.00178571428571,0.00178571428571,0.00178571428571,0.00178571428571,0.0910714285714,0.0196428571429,0.00178571428571,0.00178571428571,0.0196428571429,0.00178571428571,0.216071428571,0.00178571428571,0.144642857143,0.00178571428571,0.466071428571,0.00178571428571
86,0.00188679245283,0.00188679245283,0.0396226415094,0.00188679245283,0.00188679245283,0.00188679245283,0.00188679245283,0.00188679245283,0.00188679245283,0.00188679245283,0.00188679245283,0.00188679245283,0.0584905660377,0.00188679245283,0.00188679245283,0.0396226415094,0.247169811321,0.00188679245283,0.58679245283,0.00188679245283
87,0.044,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.684,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.044,0.004,0.164,0.004
88,0.00178571428571,0.00178571428571,0.0553571428571,0.00178571428571,0.00178571428571,0.376785714286,0.00178571428571,0.00178571428571,0.00178571428571,0.00178571428571,0.198214285714,0.0196428571429,0.00178571428571,0.00178571428571,0.00178571428571,0.00178571428571,0.305357142857,0.00178571428571,0.0196428571429,0.00178571428571
89,0.0688888888889,0.00222222222222,0.0244444444444,0.00222222222222,0.00222222222222,0.00222222222222,0.00222222222222,0.0466666666667,0.00222222222222,0.00222222222222,0.00222222222222,0.0688888888889,0.00222222222222,0.202222222222,0.0244444444444,0.113333333333,0.424444444444,0.00222222222222,0.00222222222222,0.00222222222222
90,0.00192307692308,0.00192307692308,0.0211538461538,0.00192307692308,0.0211538461538,0.00192307692308,0.00192307692308,0.00192307692308,0.0596153846154,0.00192307692308,0.00192307692308,0.00192307692308,0.00192307692308,0.00192307692308,0.0211538461538,0.00192307692308,0.636538461538,0.213461538462,0.00192307692308,0.00192307692308
91,0.004,0.004,0.004,0.244,0.004,0.324,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.044,0.004,0.284,0.004,0.004,0.044
92,0.4275,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.1775,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.0025,0.3525,0.0025,0.0025,0.0025
