,0,1,2,3
0,0.0470085470085,0.474358974359,0.388888888889,0.0897435897436
1,0.00378787878788,0.00378787878788,0.950757575758,0.0416666666667
2,0.00409836065574,0.987704918033,0.00409836065574,0.00409836065574
3,0.00328947368421,0.990131578947,0.00328947368421,0.00328947368421
4,0.0054347826087,0.983695652174,0.0054347826087,0.0054347826087
5,0.0302197802198,0.964285714286,0.00274725274725,0.00274725274725
6,0.00299401197605,0.00299401197605,0.961077844311,0.0329341317365
7,0.00202429149798,0.0222672064777,0.973684210526,0.00202429149798
8,0.955782312925,0.00340136054422,0.00340136054422,0.0374149659864
9,0.332335329341,0.00299401197605,0.00299401197605,0.661676646707
10,0.00340136054422,0.00340136054422,0.207482993197,0.785714285714
11,0.00340136054422,0.00340136054422,0.173469387755,0.819727891156
12,0.110108303249,0.0198555956679,0.00180505415162,0.868231046931
13,0.106271777003,0.33275261324,0.437282229965,0.123693379791
14,0.415975103734,0.28112033195,0.270746887967,0.0321576763485
15,0.438492063492,0.00198412698413,0.537698412698,0.0218253968254
16,0.00138121546961,0.664364640884,0.00138121546961,0.332872928177
17,0.141456582633,0.841736694678,0.00140056022409,0.015406162465
18,0.00119904076739,0.97242206235,0.0251798561151,0.00119904076739
19,0.0036496350365,0.0036496350365,0.989051094891,0.0036496350365
20,0.814720812183,0.00253807106599,0.180203045685,0.00253807106599
21,0.170814479638,0.091628959276,0.64592760181,0.091628959276
22,0.95987654321,0.00308641975309,0.033950617284,0.00308641975309
23,0.870567375887,0.00177304964539,0.125886524823,0.00177304964539
24,0.0866477272727,0.143465909091,0.257102272727,0.512784090909
25,0.106770833333,0.00260416666667,0.158854166667,0.731770833333
26,0.860587002096,0.0744234800839,0.00104821802935,0.0639412997904
27,0.544585987261,0.0031847133758,0.0987261146497,0.353503184713
28,0.990131578947,0.00328947368421,0.00328947368421,0.00328947368421
29,0.962209302326,0.031976744186,0.00290697674419,0.00290697674419
30,0.831983805668,0.0627530364372,0.103238866397,0.00202429149798
31,0.597472924188,0.00180505415162,0.182310469314,0.218411552347
32,0.926751592357,0.0031847133758,0.0031847133758,0.0668789808917
33,0.394230769231,0.00961538461538,0.00961538461538,0.586538461538
34,0.00299401197605,0.332335329341,0.661676646707,0.00299401197605
35,0.00806451612903,0.00806451612903,0.25,0.733870967742
36,0.971153846154,0.00961538461538,0.00961538461538,0.00961538461538
37,0.991279069767,0.00290697674419,0.00290697674419,0.00290697674419
38,0.985981308411,0.00467289719626,0.00467289719626,0.00467289719626
39,0.00340136054422,0.41156462585,0.581632653061,0.00340136054422
40,0.00378787878788,0.00378787878788,0.988636363636,0.00378787878788
41,0.00274725274725,0.991758241758,0.00274725274725,0.00274725274725
42,0.0036496350365,0.989051094891,0.0036496350365,0.0036496350365
43,0.0580524344569,0.938202247191,0.00187265917603,0.00187265917603
44,0.00299401197605,0.991017964072,0.00299401197605,0.00299401197605
45,0.0031847133758,0.289808917197,0.703821656051,0.0031847133758
46,0.00247524752475,0.00247524752475,0.992574257426,0.00247524752475
47,0.989436619718,0.00352112676056,0.00352112676056,0.00352112676056
48,0.408045977011,0.00574712643678,0.00574712643678,0.580459770115
49,0.00171232876712,0.00171232876712,0.275684931507,0.720890410959
50,0.0024154589372,0.0024154589372,0.316425120773,0.678743961353
51,0.00215517241379,0.217672413793,0.00215517241379,0.778017241379
52,0.207191780822,0.275684931507,0.46404109589,0.0530821917808
53,0.352459016393,0.0245901639344,0.621779859485,0.00117096018735
54,0.15990990991,0.813063063063,0.0247747747748,0.00225225225225
55,0.00210970464135,0.993670886076,0.00210970464135,0.00210970464135
56,0.0767326732673,0.918316831683,0.00247524752475,0.00247524752475
57,0.0042735042735,0.987179487179,0.0042735042735,0.0042735042735
58,0.399204244032,0.412466843501,0.18700265252,0.00132625994695
59,0.285211267606,0.109154929577,0.566901408451,0.0387323943662
60,0.37573964497,0.20808678501,0.415187376726,0.000986193293886
61,0.779336734694,0.0522959183673,0.00127551020408,0.167091836735
62,0.647350993377,0.100993377483,0.00165562913907,0.25
63,0.992385786802,0.00253807106599,0.00253807106599,0.00253807106599
64,0.990131578947,0.00328947368421,0.00328947368421,0.00328947368421
65,0.00877192982456,0.00877192982456,0.0964912280702,0.885964912281
66,0.0024154589372,0.702898550725,0.292270531401,0.0024154589372
67,0.00609756097561,0.00609756097561,0.00609756097561,0.981707317073
68,0.0185185185185,0.203703703704,0.203703703704,0.574074074074
69,0.991279069767,0.00290697674419,0.00290697674419,0.00290697674419
70,0.986607142857,0.00446428571429,0.00446428571429,0.00446428571429
71,0.968085106383,0.0106382978723,0.0106382978723,0.0106382978723
72,0.944444444444,0.0185185185185,0.0185185185185,0.0185185185185
73,0.596534653465,0.00247524752475,0.398514851485,0.00247524752475
74,0.573795180723,0.0617469879518,0.28765060241,0.0768072289157
75,0.0031847133758,0.257961783439,0.735668789809,0.0031847133758
76,0.00328947368421,0.5625,0.430921052632,0.00328947368421
77,0.0031847133758,0.990445859873,0.0031847133758,0.0031847133758
78,0.0054347826087,0.983695652174,0.0054347826087,0.0054347826087
79,0.00202429149798,0.993927125506,0.00202429149798,0.00202429149798
80,0.00378787878788,0.988636363636,0.00378787878788,0.00378787878788
81,0.0546875,0.00260416666667,0.940104166667,0.00260416666667
82,0.00247524752475,0.00247524752475,0.992574257426,0.00247524752475
83,0.952554744526,0.0036496350365,0.0401459854015,0.0036496350365
84,0.285046728972,0.0981308411215,0.00467289719626,0.61214953271
85,0.185661764706,0.00183823529412,0.40625,0.40625
86,0.177042801556,0.079766536965,0.00194552529183,0.741245136187
87,0.0042735042735,0.217948717949,0.0042735042735,0.773504273504
88,0.185661764706,0.424632352941,0.332720588235,0.0569852941176
89,0.76267281106,0.00230414746544,0.232718894009,0.00230414746544
90,0.0813492063492,0.696428571429,0.220238095238,0.00198412698413
91,0.0042735042735,0.987179487179,0.0042735042735,0.0042735042735
92,0.158854166667,0.7578125,0.00260416666667,0.0807291666667
93,0.00308641975309,0.157407407407,0.836419753086,0.00308641975309
94,0.179846938776,0.0267857142857,0.779336734694,0.0140306122449
95,0.71626984127,0.00198412698413,0.279761904762,0.00198412698413
96,0.571782178218,0.225247524752,0.00247524752475,0.200495049505
97,0.796875,0.00142045454545,0.143465909091,0.0582386363636
98,0.938502673797,0.0561497326203,0.00267379679144,0.00267379679144
99,0.989051094891,0.0036496350365,0.0036496350365,0.0036496350365
100,0.00877192982456,0.00877192982456,0.00877192982456,0.973684210526
101,0.00290697674419,0.584302325581,0.380813953488,0.031976744186
102,0.00649350649351,0.00649350649351,0.00649350649351,0.980519480519
103,0.875,0.0416666666667,0.0416666666667,0.0416666666667
104,0.991279069767,0.00290697674419,0.00290697674419,0.00290697674419
105,0.985981308411,0.00467289719626,0.00467289719626,0.00467289719626
106,0.964285714286,0.0119047619048,0.0119047619048,0.0119047619048
107,0.944444444444,0.0185185185185,0.0185185185185,0.0185185185185
108,0.637055837563,0.00253807106599,0.154822335025,0.205583756345
109,0.780660377358,0.214622641509,0.00235849056604,0.00235849056604
110,0.0042735042735,0.303418803419,0.688034188034,0.0042735042735
111,0.00609756097561,0.00609756097561,0.981707317073,0.00609756097561
112,0.00467289719626,0.985981308411,0.00467289719626,0.00467289719626
113,0.0031847133758,0.990445859873,0.0031847133758,0.0031847133758
114,0.00282485875706,0.991525423729,0.00282485875706,0.00282485875706
115,0.00340136054422,0.989795918367,0.00340136054422,0.00340136054422
116,0.00378787878788,0.00378787878788,0.988636363636,0.00378787878788
117,0.00247524752475,0.00247524752475,0.992574257426,0.00247524752475
118,0.799242424242,0.0795454545455,0.117424242424,0.00378787878788
119,0.231060606061,0.00378787878788,0.155303030303,0.609848484848
120,0.255760368664,0.0253456221198,0.117511520737,0.601382488479
121,0.00328947368421,0.00328947368421,0.101973684211,0.891447368421
122,0.225247524752,0.274752475248,0.00247524752475,0.497524752475
123,0.0209923664122,0.402671755725,0.345419847328,0.230916030534
124,0.505934718101,0.224035608309,0.268545994065,0.00148367952522
125,0.374113475177,0.00177304964539,0.622340425532,0.00177304964539
126,0.233443708609,0.763245033113,0.00165562913907,0.00165562913907
127,0.167218543046,0.829470198675,0.00165562913907,0.00165562913907
128,0.133040935673,0.820175438596,0.00146198830409,0.0453216374269
129,0.00515463917526,0.726804123711,0.262886597938,0.00515463917526
130,0.170814479638,0.204751131222,0.623303167421,0.00113122171946
131,0.985981308411,0.00467289719626,0.00467289719626,0.00467289719626
132,0.440839694656,0.00190839694656,0.230916030534,0.326335877863
133,0.805177111717,0.00136239782016,0.0422343324251,0.151226158038
134,0.753731343284,0.00746268656716,0.231343283582,0.00746268656716
135,0.99427480916,0.00190839694656,0.00190839694656,0.00190839694656
136,0.510152284264,0.00253807106599,0.00253807106599,0.484771573604
137,0.987704918033,0.00409836065574,0.00409836065574,0.00409836065574
138,0.989436619718,0.00352112676056,0.00352112676056,0.00352112676056
139,0.964285714286,0.0119047619048,0.0119047619048,0.0119047619048
140,0.911764705882,0.0294117647059,0.0294117647059,0.0294117647059
141,0.931818181818,0.0227272727273,0.0227272727273,0.0227272727273
142,0.964285714286,0.0119047619048,0.0119047619048,0.0119047619048
143,0.936274509804,0.0539215686275,0.00490196078431,0.00490196078431
144,0.964285714286,0.0119047619048,0.0119047619048,0.0119047619048
145,0.911764705882,0.0294117647059,0.0294117647059,0.0294117647059
146,0.931818181818,0.0227272727273,0.0227272727273,0.0227272727273
147,0.962209302326,0.00290697674419,0.031976744186,0.00290697674419
148,0.0036496350365,0.478102189781,0.0036496350365,0.514598540146
149,0.993670886076,0.00210970464135,0.00210970464135,0.00210970464135
150,0.993534482759,0.00215517241379,0.00215517241379,0.00215517241379
151,0.989051094891,0.0036496350365,0.0036496350365,0.0036496350365
152,0.00877192982456,0.00877192982456,0.00877192982456,0.973684210526
153,0.00282485875706,0.539548022599,0.454802259887,0.00282485875706
154,0.00649350649351,0.00649350649351,0.00649350649351,0.980519480519
155,0.944444444444,0.0185185185185,0.0185185185185,0.0185185185185
156,0.993801652893,0.00206611570248,0.00206611570248,0.00206611570248
157,0.985981308411,0.00467289719626,0.00467289719626,0.00467289719626
158,0.72520661157,0.00206611570248,0.270661157025,0.00206611570248
159,0.00490196078431,0.642156862745,0.348039215686,0.00490196078431
160,0.0042735042735,0.0470085470085,0.944444444444,0.0042735042735
161,0.00340136054422,0.921768707483,0.0714285714286,0.00340136054422
162,0.0416666666667,0.912878787879,0.00378787878788,0.0416666666667
163,0.00328947368421,0.990131578947,0.00328947368421,0.00328947368421
164,0.00282485875706,0.991525423729,0.00282485875706,0.00282485875706
165,0.00274725274725,0.332417582418,0.662087912088,0.00274725274725
166,0.00308641975309,0.00308641975309,0.990740740741,0.00308641975309
167,0.988188976378,0.00393700787402,0.00393700787402,0.00393700787402
168,0.0567010309278,0.00515463917526,0.0567010309278,0.881443298969
169,0.403301886792,0.00235849056604,0.00235849056604,0.591981132075
170,0.00282485875706,0.00282485875706,0.00282485875706,0.991525423729
171,0.163594470046,0.0714285714286,0.00230414746544,0.76267281106
172,0.0222672064777,0.366396761134,0.609311740891,0.00202429149798
173,0.44495412844,0.322629969419,0.230886850153,0.00152905198777
174,0.067880794702,0.796357615894,0.100993377483,0.0347682119205
175,0.00127551020408,0.639030612245,0.345663265306,0.0140306122449
176,0.00247524752475,0.992574257426,0.00247524752475,0.00247524752475
177,0.285310734463,0.0310734463277,0.680790960452,0.00282485875706
178,0.362144420131,0.0995623632385,0.537199124726,0.00109409190372
179,0.916243654822,0.0279187817259,0.0532994923858,0.00253807106599
180,0.583904109589,0.00171232876712,0.00171232876712,0.412671232877
181,0.993243243243,0.00225225225225,0.00225225225225,0.00225225225225
182,0.990445859873,0.0031847133758,0.0031847133758,0.0031847133758
183,0.00877192982456,0.00877192982456,0.00877192982456,0.973684210526
184,0.00290697674419,0.351744186047,0.642441860465,0.00290697674419
185,0.00574712643678,0.00574712643678,0.00574712643678,0.98275862069
186,0.770833333333,0.0763888888889,0.145833333333,0.00694444444444
187,0.993801652893,0.00206611570248,0.00206611570248,0.00206611570248
188,0.986607142857,0.00446428571429,0.00446428571429,0.00446428571429
189,0.00299401197605,0.601796407186,0.392215568862,0.00299401197605
190,0.0036496350365,0.0036496350365,0.989051094891,0.0036496350365
191,0.00299401197605,0.991017964072,0.00299401197605,0.00299401197605
192,0.00378787878788,0.988636363636,0.00378787878788,0.00378787878788
193,0.00308641975309,0.990740740741,0.00308641975309,0.00308641975309
194,0.00274725274725,0.991758241758,0.00274725274725,0.00274725274725
195,0.00328947368421,0.299342105263,0.694078947368,0.00328947368421
196,0.00202429149798,0.00202429149798,0.993927125506,0.00202429149798
197,0.989436619718,0.00352112676056,0.00352112676056,0.00352112676056
198,0.00649350649351,0.00649350649351,0.00649350649351,0.980519480519
199,0.00378787878788,0.231060606061,0.00378787878788,0.761363636364
200,0.0748792270531,0.0507246376812,0.0024154589372,0.871980676329
201,0.275510204082,0.00340136054422,0.0374149659864,0.683673469388
202,0.00220264317181,0.332599118943,0.662995594714,0.00220264317181
203,0.443217665615,0.34858044164,0.206624605678,0.00157728706625
204,0.320921985816,0.515957446809,0.108156028369,0.0549645390071
205,0.123853211009,0.38379204893,0.00152905198777,0.490825688073
206,0.25,0.743827160494,0.00308641975309,0.00308641975309
207,0.00152905198777,0.918960244648,0.00152905198777,0.0779816513761
208,0.200495049505,0.794554455446,0.00247524752475,0.00247524752475
209,0.207482993197,0.105442176871,0.683673469388,0.00340136054422
210,0.096214511041,0.143533123028,0.758675078864,0.00157728706625
211,0.985981308411,0.00467289719626,0.00467289719626,0.00467289719626
212,0.5625,0.0690789473684,0.299342105263,0.0690789473684
213,0.993392070485,0.00220264317181,0.00220264317181,0.00220264317181
214,0.990131578947,0.00328947368421,0.00328947368421,0.00328947368421
215,0.00877192982456,0.00877192982456,0.00877192982456,0.973684210526
216,0.00290697674419,0.322674418605,0.671511627907,0.00290697674419
217,0.00609756097561,0.00609756097561,0.00609756097561,0.981707317073
218,0.271929824561,0.00877192982456,0.00877192982456,0.710526315789
219,0.993801652893,0.00206611570248,0.00206611570248,0.00206611570248
220,0.985981308411,0.00467289719626,0.00467289719626,0.00467289719626
221,0.0036496350365,0.660583941606,0.332116788321,0.0036496350365
222,0.00467289719626,0.0981308411215,0.845794392523,0.0514018691589
223,0.00393700787402,0.948818897638,0.00393700787402,0.0433070866142
224,0.00220264317181,0.993392070485,0.00220264317181,0.00220264317181
225,0.00352112676056,0.989436619718,0.00352112676056,0.00352112676056
226,0.00328947368421,0.990131578947,0.00328947368421,0.00328947368421
227,0.00299401197605,0.362275449102,0.631736526946,0.00299401197605
228,0.0443037974684,0.0232067510549,0.930379746835,0.00210970464135
229,0.988636363636,0.00378787878788,0.00378787878788,0.00378787878788
230,0.25,0.00490196078431,0.00490196078431,0.740196078431
231,0.14010989011,0.00274725274725,0.00274725274725,0.854395604396
232,0.00467289719626,0.0981308411215,0.191588785047,0.705607476636
233,0.219135802469,0.25,0.00308641975309,0.527777777778
234,0.0393258426966,0.395131086142,0.563670411985,0.00187265917603
235,0.383248730964,0.00253807106599,0.611675126904,0.00253807106599
236,0.425081433225,0.522801302932,0.0504885993485,0.00162866449511
237,0.00124378109453,0.996268656716,0.00124378109453,0.00124378109453
238,0.0472972972973,0.948198198198,0.00225225225225,0.00225225225225
239,0.308962264151,0.639150943396,0.0495283018868,0.00235849056604
240,0.104060913706,0.205583756345,0.687817258883,0.00253807106599
241,0.154434250765,0.00152905198777,0.84250764526,0.00152905198777
242,0.921992481203,0.0573308270677,0.0197368421053,0.00093984962406
243,0.919014084507,0.00352112676056,0.0739436619718,0.00352112676056
244,0.989436619718,0.00352112676056,0.00352112676056,0.00352112676056
245,0.00877192982456,0.00877192982456,0.00877192982456,0.973684210526
246,0.00299401197605,0.392215568862,0.601796407186,0.00299401197605
247,0.00877192982456,0.00877192982456,0.00877192982456,0.973684210526
248,0.493055555556,0.00694444444444,0.493055555556,0.00694444444444
249,0.973140495868,0.00206611570248,0.0227272727273,0.00206611570248
250,0.985981308411,0.00467289719626,0.00467289719626,0.00467289719626
251,0.102941176471,0.00490196078431,0.102941176471,0.789215686275
252,0.00352112676056,0.707746478873,0.285211267606,0.00352112676056
253,0.0031847133758,0.512738853503,0.480891719745,0.0031847133758
254,0.00490196078431,0.985294117647,0.00490196078431,0.00490196078431
255,0.00328947368421,0.957236842105,0.00328947368421,0.0361842105263
256,0.0036496350365,0.989051094891,0.0036496350365,0.0036496350365
257,0.00299401197605,0.991017964072,0.00299401197605,0.00299401197605
258,0.00393700787402,0.122047244094,0.870078740157,0.00393700787402
259,0.00267379679144,0.00267379679144,0.991978609626,0.00267379679144
260,0.988636363636,0.00378787878788,0.00378787878788,0.00378787878788
261,0.423611111111,0.00694444444444,0.00694444444444,0.5625
262,0.00308641975309,0.00308641975309,0.743827160494,0.25
263,0.00340136054422,0.00340136054422,0.00340136054422,0.989795918367
264,0.25,0.0648148148148,0.188271604938,0.496913580247
265,0.11581920904,0.370056497175,0.511299435028,0.00282485875706
266,0.370738636364,0.00142045454545,0.626420454545,0.00142045454545
267,0.0714285714286,0.925087108014,0.00174216027875,0.00174216027875
268,0.0513245033113,0.796357615894,0.00165562913907,0.150662251656
269,0.00190839694656,0.937022900763,0.0591603053435,0.00190839694656
270,0.00340136054422,0.921768707483,0.00340136054422,0.0714285714286
271,0.174568965517,0.648706896552,0.109913793103,0.0668103448276
272,0.382575757576,0.00378787878788,0.609848484848,0.00378787878788
273,0.0136815920398,0.175373134328,0.809701492537,0.00124378109453
274,0.29132231405,0.188016528926,0.518595041322,0.00206611570248
275,0.860859728507,0.0576923076923,0.0803167420814,0.00113122171946
276,0.979166666667,0.00694444444444,0.00694444444444,0.00694444444444
277,0.807116104869,0.00187265917603,0.0393258426966,0.151685393258
278,0.921768707483,0.00340136054422,0.0714285714286,0.00340136054422
279,0.271929824561,0.00877192982456,0.00877192982456,0.710526315789
280,0.00274725274725,0.414835164835,0.57967032967,0.00274725274725
281,0.00649350649351,0.00649350649351,0.00649350649351,0.980519480519
282,0.701388888889,0.284722222222,0.00694444444444,0.00694444444444
283,0.993801652893,0.00206611570248,0.00206611570248,0.00206611570248
284,0.939252336449,0.00467289719626,0.0514018691589,0.00467289719626
285,0.989051094891,0.0036496350365,0.0036496350365,0.0036496350365
286,0.555299539171,0.00230414746544,0.255760368664,0.1866359447
287,0.740196078431,0.00490196078431,0.25,0.00490196078431
288,0.0036496350365,0.295620437956,0.697080291971,0.0036496350365
289,0.00225225225225,0.317567567568,0.677927927928,0.00225225225225
290,0.00352112676056,0.989436619718,0.00352112676056,0.00352112676056
291,0.00260416666667,0.9921875,0.00260416666667,0.00260416666667
292,0.0036496350365,0.989051094891,0.0036496350365,0.0036496350365
293,0.00267379679144,0.991978609626,0.00267379679144,0.00267379679144
294,0.00352112676056,0.00352112676056,0.989436619718,0.00352112676056
295,0.00274725274725,0.00274725274725,0.991758241758,0.00274725274725
296,0.988636363636,0.00378787878788,0.00378787878788,0.00378787878788
297,0.572164948454,0.00515463917526,0.00515463917526,0.417525773196
298,0.0539215686275,0.299019607843,0.446078431373,0.200980392157
299,0.00409836065574,0.0450819672131,0.0450819672131,0.905737704918
300,0.388888888889,0.0042735042735,0.0470085470085,0.559829059829
301,0.00148367952522,0.580118694362,0.416913946588,0.00148367952522
302,0.513157894737,0.264619883041,0.220760233918,0.00146198830409
303,0.361301369863,0.00171232876712,0.618150684932,0.0188356164384
304,0.167452830189,0.591981132075,0.00235849056604,0.23820754717
305,0.0259433962264,0.969339622642,0.00235849056604,0.00235849056604
306,0.00155279503106,0.995341614907,0.00155279503106,0.00155279503106
307,0.00253807106599,0.789340101523,0.205583756345,0.00253807106599
308,0.00282485875706,0.680790960452,0.285310734463,0.0310734463277
309,0.276371308017,0.23417721519,0.445147679325,0.0443037974684
310,0.0858585858586,0.607744107744,0.304713804714,0.0016835016835
311,0.264534883721,0.00290697674419,0.729651162791,0.00290697674419
312,0.13436123348,0.00220264317181,0.839207048458,0.0242290748899
313,0.988188976378,0.00393700787402,0.00393700787402,0.00393700787402
314,0.967821782178,0.0272277227723,0.00247524752475,0.00247524752475
315,0.535194174757,0.171116504854,0.00121359223301,0.292475728155
316,0.985981308411,0.00467289719626,0.00467289719626,0.00467289719626
317,0.571782178218,0.25,0.15099009901,0.0272277227723
318,0.986607142857,0.00446428571429,0.00446428571429,0.00446428571429
319,0.9140625,0.00260416666667,0.0807291666667,0.00260416666667
320,0.558355437666,0.293103448276,0.00132625994695,0.147214854111
321,0.969339622642,0.00235849056604,0.0259433962264,0.00235849056604
322,0.891447368421,0.00328947368421,0.101973684211,0.00328947368421
323,0.941964285714,0.00446428571429,0.00446428571429,0.0491071428571
