,0,1,2,3,4,5
0,0.0821334064867,0.0734673516326,0.261506771215,0.141739216099,0.229803783495,0.211349471071
1,0.0839196044169,0.072881780311,0.206712558718,0.139704057492,0.293788631129,0.202993367933
2,0.087360447636,0.0795989406985,0.211048662534,0.16981509145,0.266309950621,0.185866907061
3,0.0859825699023,0.0748077071082,0.242218654508,0.147771551612,0.241518908558,0.207700608312
4,0.0817009690086,0.0529446354887,0.236499479497,0.170810435485,0.275945393805,0.182099086716
5,0.0845191517039,0.0797181690276,0.222310620848,0.161726149672,0.258277672428,0.19344823632
6,0.0917801967769,0.0898010013075,0.235853316998,0.163168423405,0.229272503048,0.190124558464
7,0.0970023351598,0.0816272625824,0.204365294317,0.153191548778,0.269262001754,0.194551557409
8,0.0833541590516,0.0658194980233,0.239063667908,0.162560980453,0.252815476315,0.196386218248
9,0.0841705945053,0.0826417997074,0.209964675304,0.164409480394,0.275613871719,0.183199578369
10,0.0903786940258,0.0667978196158,0.224562378117,0.151840697684,0.300256728966,0.166163681592
11,0.0791093171638,0.0661092007785,0.250755775174,0.150674223698,0.274302840332,0.179048642854
12,0.082482225714,0.0836209418827,0.244646485746,0.130571873124,0.262472731095,0.196205742438
13,0.0756759482494,0.0689063829323,0.229129656801,0.161187753783,0.285675999568,0.179424258666
14,0.0731916666708,0.0607828222811,0.235157219364,0.174649503339,0.273302591429,0.182916196916
15,0.0886861000065,0.0685274765843,0.206739472553,0.17704338445,0.267832224967,0.191171341439
16,0.0631563687822,0.0691202383788,0.211025452175,0.157816465759,0.276079474113,0.222802000792
17,0.0940826273549,0.0628072855846,0.199765563378,0.147499616006,0.279366817968,0.216478089708
18,0.0749986189278,0.0675952791907,0.242051630982,0.131050352922,0.281116767136,0.203187350842
19,0.0882058024099,0.0547280398924,0.250464748492,0.141201548154,0.257297287684,0.208102573368
20,0.0946516032346,0.0693319305085,0.23169428945,0.135992466886,0.285215173655,0.183114536266
21,0.0883710007219,0.062034207316,0.22577778424,0.149049953251,0.266641010858,0.208126043613
22,0.0830308781016,0.0740262205552,0.2184572349,0.137492636445,0.264722276198,0.2222707538
23,0.0939799984959,0.0665646163729,0.231018254337,0.121069149207,0.284916218578,0.202451763009
24,0.0901575948641,0.059961989833,0.248639352599,0.140505021746,0.26454954494,0.196186496019
25,0.0982817560859,0.0716667252309,0.214560566776,0.124914456116,0.29475284899,0.195823646801
26,0.0829088632705,0.0771030939383,0.19796908668,0.146531271814,0.285449294193,0.210038390104
27,0.0874992411285,0.0624058952201,0.232329003829,0.14778184659,0.278046792219,0.191937221014
28,0.0913535601344,0.0880978680487,0.207119655053,0.130734580313,0.277014028382,0.205680308069
29,0.0768663332492,0.0872420375262,0.207963439529,0.122698150965,0.312028647139,0.193201391591
30,0.07978760311,0.0916416415109,0.200522011209,0.109112932326,0.312139044582,0.206796767262
31,0.0899253818947,0.0776978040864,0.216344337566,0.130012383556,0.292808947643,0.193211145254
32,0.0721147854485,0.0711998759528,0.235976439171,0.136326969977,0.274305527501,0.210076401949
33,0.0961016987959,0.0759024905452,0.182722500442,0.130862217675,0.293278385736,0.221132706806
34,0.072435254798,0.077138789647,0.22122843975,0.156758756287,0.279260799167,0.193177960351
35,0.0788033414601,0.0714748306143,0.232525325119,0.142833764105,0.281684278665,0.192678460037
36,0.0606254381922,0.0709302055614,0.224654178622,0.139082290438,0.301410931227,0.203296955958
37,0.0730005855865,0.0726305684915,0.200012393294,0.14094486841,0.30574093176,0.207670652458
38,0.0769346135846,0.0944375497793,0.239192483571,0.146204745146,0.276068111518,0.1671624964
39,0.0821831269494,0.0747135594016,0.235707119349,0.143506115536,0.283769113523,0.180120965241
40,0.0823132288246,0.0788356913079,0.250950968552,0.134135303065,0.27245656524,0.181308243011
41,0.0897341768223,0.080611290619,0.21739749522,0.145022216794,0.283109657397,0.184125163148
42,0.0792035971221,0.0862668601765,0.243906600695,0.145086318975,0.270457376954,0.175079246078
43,0.0714665838811,0.0726791652103,0.235745122347,0.149720113547,0.265838548674,0.20455046634
44,0.0889593490991,0.0678580683615,0.23479922783,0.146442161062,0.278594860515,0.183346333133
45,0.101961965981,0.0727473118927,0.241581951552,0.127534028008,0.287192167313,0.168982575253
46,0.0923704262299,0.0862080269088,0.21802777724,0.110745035034,0.292611480467,0.200037254121
47,0.0850669495154,0.073524289553,0.245496329386,0.154647894088,0.273066285134,0.168198252324
48,0.0862713319131,0.0688471795813,0.251673621244,0.138100593809,0.276114791265,0.178992482188
49,0.0923385079041,0.0725265234701,0.228946234115,0.157357990966,0.254876114821,0.193954628723
50,0.0892725018248,0.0822945568365,0.222488698692,0.150596803116,0.293778619037,0.161568820494
51,0.0841650340489,0.0701517115402,0.266712831685,0.141429406319,0.263586919005,0.173954097402
52,0.0910519171499,0.0813769459657,0.225821926742,0.114245727294,0.304111108627,0.183392374222
53,0.0857739901198,0.071984913062,0.224574849225,0.142449375292,0.289131907283,0.186084965018
54,0.0813016115821,0.0897768252549,0.206740490461,0.124548801078,0.285040280348,0.212591991276
55,0.0866093567831,0.0769889168988,0.223997886225,0.140841360378,0.281985822301,0.189576657414
56,0.0824653338924,0.0992277851216,0.231167838578,0.144030431332,0.263372196177,0.1797364149
57,0.0773439244993,0.0874527347589,0.201970276714,0.141705144883,0.293277209673,0.198250709472
58,0.0806616947028,0.0813367258261,0.215273633035,0.132421239636,0.279343611689,0.210963095111
59,0.0929706755169,0.0791769833483,0.230745219166,0.123190890662,0.286229409046,0.18768682226
60,0.0967892392024,0.0873649208124,0.244799328158,0.119541072664,0.266068673561,0.185436765603
61,0.090902509908,0.0680112476272,0.254813321852,0.125727206165,0.275790998388,0.184754716059
62,0.0906798687342,0.097387900854,0.22418467379,0.115958724803,0.267837847699,0.203950984119
63,0.0841869167786,0.0923518327634,0.243466588663,0.11734339359,0.280954636846,0.181696631359
64,0.082501513507,0.0960066781123,0.235693076384,0.13017336619,0.267431237937,0.188194127869
65,0.101722611891,0.0851969243775,0.257625424145,0.122785541736,0.234781157694,0.197888340157
66,0.0902863504905,0.0993989292031,0.228851879974,0.145113633321,0.243598118479,0.192751088532
67,0.0908460088662,0.0989386835693,0.235460804607,0.139137944626,0.268266259683,0.167350298649
68,0.0776289899247,0.100215520518,0.267233057997,0.11647635548,0.25003718497,0.18840889111
69,0.0888548623535,0.0917174064066,0.248925661624,0.144016240806,0.27053617607,0.155949652739
70,0.0981348604668,0.0905745533617,0.238725982054,0.135170025675,0.257533699388,0.179860879055
71,0.100904777965,0.0949352693737,0.216033628016,0.144980745541,0.265499116268,0.177646462837
72,0.110469114116,0.0868342525203,0.228546101834,0.108978946748,0.272467585254,0.192703999529
73,0.0830528265533,0.114732050545,0.239372208185,0.12669446823,0.258852797149,0.177295649337
74,0.0980425868368,0.103275067837,0.209636303582,0.135361522415,0.278362431314,0.175322088015
75,0.081255773971,0.0837005311053,0.22593765258,0.139300390052,0.275539036215,0.194266616078
76,0.0754330758953,0.0953409174411,0.237723515211,0.132031606372,0.272491121476,0.186979763604
77,0.0898628941222,0.0831933592594,0.248198119356,0.116259937259,0.26804194013,0.194443749873
78,0.0933214573815,0.0860352219208,0.240340843725,0.146698199723,0.258611994492,0.174992282758
79,0.0756193109189,0.0885751468947,0.222791365143,0.138335505165,0.268343110112,0.206335561767
80,0.0872691005023,0.070697028854,0.284068109208,0.135364223682,0.25213374626,0.170467791494
81,0.0920436926573,0.0671195594794,0.253638743711,0.151721943625,0.260767332429,0.174708728099
82,0.0958328965566,0.0716434587732,0.27358842651,0.14169480232,0.231799044769,0.18544137107
83,0.0733538457876,0.0889369811008,0.241461253722,0.150679691283,0.249242903473,0.196325324633
