,0,1,2,3,4,5
0,0.00197628458498,0.0217391304348,0.120553359684,0.00197628458498,0.851778656126,0.00197628458498
1,0.0988372093023,0.00193798449612,0.00193798449612,0.00193798449612,0.893410852713,0.00193798449612
2,0.00170648464164,0.00170648464164,0.00170648464164,0.00170648464164,0.991467576792,0.00170648464164
3,0.014175257732,0.00128865979381,0.00128865979381,0.00128865979381,0.980670103093,0.00128865979381
4,0.00201612903226,0.00201612903226,0.00201612903226,0.00201612903226,0.989919354839,0.00201612903226
5,0.00125628140704,0.00125628140704,0.00125628140704,0.00125628140704,0.993718592965,0.00125628140704
6,0.00135869565217,0.00135869565217,0.00135869565217,0.585597826087,0.408967391304,0.00135869565217
7,0.0115062761506,0.0010460251046,0.0010460251046,0.0010460251046,0.984309623431,0.0010460251046
8,0.935344827586,0.0014367816092,0.0445402298851,0.0014367816092,0.0014367816092,0.0158045977011
9,0.323056300268,0.00134048257373,0.416890080429,0.00134048257373,0.00134048257373,0.256032171582
10,0.131853785901,0.00130548302872,0.484334203655,0.353785900783,0.0274151436031,0.00130548302872
11,0.00173611111111,0.123263888889,0.175347222222,0.696180555556,0.00173611111111,0.00173611111111
12,0.00089605734767,0.215949820789,0.457885304659,0.00089605734767,0.117383512545,0.206989247312
13,0.000857632933105,0.729845626072,0.0180102915952,0.249571183533,0.000857632933105,0.000857632933105
14,0.100779510022,0.896993318486,0.000556792873051,0.000556792873051,0.000556792873051,0.000556792873051
15,0.00087260034904,0.0881326352531,0.00959860383944,0.506980802792,0.00959860383944,0.384816753927
16,0.000716332378223,0.781518624642,0.143982808023,0.0580229226361,0.00787965616046,0.00787965616046
17,0.000748502994012,0.809131736527,0.0681137724551,0.000748502994012,0.120508982036,0.000748502994012
18,0.000586166471278,0.850527549824,0.0650644783118,0.000586166471278,0.0826494724502,0.000586166471278
19,0.018771331058,0.547781569966,0.00170648464164,0.428327645051,0.00170648464164,0.00170648464164
20,0.389848812095,0.443844492441,0.00107991360691,0.011879049676,0.011879049676,0.141468682505
21,0.0252976190476,0.83878968254,0.0451388888889,0.000496031746032,0.0897817460317,0.000496031746032
22,0.00128865979381,0.104381443299,0.014175257732,0.00128865979381,0.0786082474227,0.800257731959
23,0.428446771379,0.376090750436,0.00959860383944,0.0183246073298,0.00087260034904,0.166666666667
24,0.000789889415482,0.379936808847,0.427330173776,0.000789889415482,0.000789889415482,0.190363349131
25,0.0011961722488,0.575358851675,0.372009569378,0.049043062201,0.0011961722488,0.0011961722488
26,0.327794561934,0.453675730111,0.000503524672709,0.015609264854,0.000503524672709,0.201913393756
27,0.00137741046832,0.428374655647,0.194214876033,0.0426997245179,0.00137741046832,0.331955922865
28,0.397865853659,0.0015243902439,0.0015243902439,0.0015243902439,0.0015243902439,0.596036585366
29,0.0014367816092,0.0014367816092,0.0014367816092,0.0014367816092,0.0014367816092,0.992816091954
30,0.507233273056,0.380650994575,0.000904159132007,0.0822784810127,0.0189873417722,0.00994575045208
31,0.21925566343,0.534789644013,0.154530744337,0.000809061488673,0.0898058252427,0.000809061488673
32,0.964589235127,0.0014164305949,0.0297450424929,0.0014164305949,0.0014164305949,0.0014164305949
33,0.976851851852,0.00462962962963,0.00462962962963,0.00462962962963,0.00462962962963,0.00462962962963
34,0.00125628140704,0.00125628140704,0.00125628140704,0.00125628140704,0.993718592965,0.00125628140704
35,0.00462962962963,0.0509259259259,0.00462962962963,0.837962962963,0.00462962962963,0.0972222222222
36,0.00259067357513,0.00259067357513,0.00259067357513,0.00259067357513,0.753886010363,0.235751295337
37,0.0014367816092,0.0014367816092,0.0014367816092,0.0014367816092,0.0014367816092,0.992816091954
38,0.990118577075,0.00197628458498,0.00197628458498,0.00197628458498,0.00197628458498,0.00197628458498
39,0.0014164305949,0.0014164305949,0.0014164305949,0.0014164305949,0.992917847025,0.0014164305949
40,0.0016501650165,0.0346534653465,0.0016501650165,0.0016501650165,0.958745874587,0.0016501650165
41,0.00128865979381,0.014175257732,0.00128865979381,0.00128865979381,0.980670103093,0.00128865979381
42,0.0151515151515,0.00137741046832,0.00137741046832,0.00137741046832,0.979338842975,0.00137741046832
43,0.000880281690141,0.159330985915,0.000880281690141,0.0713028169014,0.766725352113,0.000880281690141
44,0.00132275132275,0.0542328042328,0.00132275132275,0.00132275132275,0.940476190476,0.00132275132275
45,0.00132275132275,0.00132275132275,0.00132275132275,0.847883597884,0.12037037037,0.0277777777778
46,0.00100401606426,0.0110441767068,0.00100401606426,0.00100401606426,0.984939759036,0.00100401606426
