,0,1,2,3,4,5,6,7
0,0.0700336676922,0.304569502813,0.238599920137,0.179322768601,0.0719426227438,0.0786600008328,0.0124291818506,0.0444423353292
1,0.0723419765407,0.327009153368,0.227354976191,0.154239167837,0.081700763589,0.0914241197765,0.0155394772926,0.030390365406
2,0.0813801647802,0.313111965495,0.233875864206,0.148589082631,0.0851802783001,0.0945716696521,0.00931622688788,0.033974748048
3,0.0774386255649,0.295325968801,0.229155950673,0.17261809207,0.0804845421831,0.0842142483486,0.0129067261415,0.0478558462181
4,0.0725502143504,0.337553788698,0.21658954921,0.171630719957,0.0701635509266,0.0835629962671,0.0105179741732,0.037431206417
5,0.0768771568147,0.324548099292,0.230707172791,0.152753643553,0.0763166023796,0.0898885557483,0.0129986864354,0.0359100829854
6,0.0867985324594,0.29783984267,0.230877983399,0.145871656878,0.0946057111927,0.0907985583533,0.0147434258453,0.0384642892024
7,0.0848493164806,0.305713345049,0.230405243065,0.164054789537,0.080419300526,0.0821478071666,0.0148662977647,0.037543900411
8,0.0651608937998,0.285664240554,0.249190981739,0.180600162275,0.0687872690286,0.0889395201183,0.0134086651634,0.0482482673222
9,0.0718085220699,0.316359985955,0.223370859695,0.158824273057,0.0872552448094,0.108428307881,0.0115932699104,0.0223595366225
10,0.0623459162084,0.336913943417,0.22462549689,0.162410053336,0.0764172659674,0.0952067760157,0.0142689984182,0.0278115497469
11,0.0693631513488,0.310232702483,0.228905446867,0.175523740262,0.072389977738,0.0873685975427,0.0139530755173,0.0422633082409
12,0.0555484578364,0.327297905284,0.21376482305,0.178991064482,0.0835518469252,0.0845038243557,0.0176751902491,0.0386668878172
13,0.0743308527079,0.337182924618,0.207051853156,0.152945385561,0.0738549405908,0.104827164592,0.0107496492924,0.0390572294824
14,0.0630396734972,0.327773206895,0.230579991321,0.153478769883,0.086274944628,0.093839344176,0.0138778739973,0.0311361956027
15,0.0744584376558,0.310024246475,0.220937235321,0.158519175509,0.0835710535457,0.11093698479,0.0102444353304,0.0313084313734
16,0.0690851969396,0.303025974737,0.218880068169,0.173917564442,0.0793786531119,0.0912126450308,0.015548439609,0.04895145796
17,0.0692177946001,0.305400493731,0.250721371343,0.170818552713,0.0701062317054,0.0812968591487,0.0147400196455,0.0376986771134
18,0.0749852792487,0.326373820887,0.234770197072,0.149511685213,0.0723868574732,0.0969951216501,0.0131030681775,0.0318739702794
19,0.0795563552602,0.317657922868,0.210468466887,0.171686405891,0.0675242363965,0.0926474124096,0.0101925989344,0.0502666013539
20,0.0741732252894,0.349122560633,0.213607368123,0.158783533602,0.0676702888465,0.0912885400071,0.0113144021083,0.0340400813911
21,0.0709423640278,0.3305781642,0.218478304042,0.158259427247,0.0702228449096,0.0961924453364,0.0110724159155,0.0442540343215
22,0.0805567635861,0.322945466247,0.211562827747,0.163320200742,0.0724862268224,0.099399108474,0.0130911270745,0.0366382793073
23,0.0679950741848,0.331088636824,0.222483642896,0.166514951892,0.0636814836399,0.106808294085,0.00926302054218,0.0321648959359
24,0.0599941167816,0.300346627356,0.23434689169,0.190327069081,0.0611681822036,0.09719457446,0.00881729404205,0.0478052443858
25,0.0621531265965,0.36194997843,0.218283888149,0.150792568444,0.0706906995269,0.0944141042667,0.00881108806854,0.032904546518
26,0.0728974102292,0.324159911219,0.235784167679,0.151926769654,0.0708738381191,0.0971491854878,0.0111091105129,0.036099607098
27,0.0600131623318,0.314090631642,0.234270681851,0.159450130097,0.0609887263515,0.0964192344958,0.0155206687342,0.059246764497
28,0.0667182854918,0.323238630829,0.217197841638,0.153472733391,0.0693671779975,0.112650563054,0.00751369132068,0.0498410762781
29,0.0733690445509,0.331520241066,0.208672575127,0.167373117664,0.0665892188844,0.10613224962,0.0108484469073,0.0354951061805
30,0.0683339046958,0.31284724717,0.216216396699,0.177154264731,0.0728298842911,0.105406933322,0.0113438337398,0.0358675353516
31,0.0680637448697,0.316210908769,0.217768430031,0.165584705454,0.0813875598488,0.102982046081,0.00925275746236,0.038749847484
32,0.0644067220205,0.305438864923,0.235954362969,0.190938129233,0.0686230528952,0.0840202872946,0.0057825612352,0.0448360194296
33,0.0717934710446,0.339787625696,0.221684426756,0.150384726418,0.0749596606101,0.108637187996,0.00566347881535,0.027089422663
34,0.0581369484998,0.310732589076,0.221283757534,0.179997602561,0.0824734226982,0.110358347671,0.00836167306716,0.0286556588922
35,0.0697331960356,0.318151569574,0.213353023782,0.169278194435,0.0790420991666,0.095520873155,0.00495453419609,0.0499665096557
36,0.0540562832262,0.333565431376,0.217071151458,0.158807044573,0.078286542249,0.113365647314,0.00827514918593,0.0365727506177
37,0.0604689119128,0.342528626469,0.215084245945,0.140664474949,0.0838627627102,0.111593461404,0.00729538723125,0.0385021293797
38,0.0674023461327,0.332990657738,0.212656435668,0.1696052884,0.0755835976433,0.087503162308,0.0154142326462,0.0388442794645
39,0.0607769715094,0.325467115676,0.228002235304,0.174278898255,0.0852638820236,0.0893430314747,0.00477271844314,0.0320951473144
40,0.0584080289244,0.304054358947,0.234443907261,0.197918126604,0.0605976382761,0.0894757835817,0.00868972896329,0.046412427443
41,0.0615169388734,0.323674783993,0.221858251535,0.175657863298,0.0691436804972,0.0993360709704,0.0126847868685,0.0361276239642
42,0.0631142393173,0.337271803544,0.216414270572,0.182969523829,0.0658123713336,0.0951007289412,0.00994941401699,0.0293676484458
43,0.0575245253843,0.338893908768,0.216415342519,0.182168121355,0.0595095175247,0.0913334179541,0.0102501881974,0.0439049782969
44,0.0602575783566,0.345136873391,0.226358074332,0.163517070438,0.06818062323,0.0954959456262,0.011408914444,0.0296449201826
45,0.0600412168793,0.334810332631,0.234201384732,0.171545709342,0.0651427995445,0.0900194068019,0.0146152949454,0.0296238551231
46,0.0642235476882,0.308684439477,0.259980893051,0.16647048804,0.0653673377556,0.0928637584118,0.0138084019145,0.0286011336609
47,0.0629160690386,0.339351043121,0.213334559318,0.161004857501,0.077237269399,0.093998434216,0.0146304350236,0.0375273323822
48,0.065982712147,0.306854176284,0.236446821223,0.189145149372,0.0592886331071,0.0855748298821,0.0105775322911,0.0461301456932
49,0.0613814121358,0.344914798163,0.203926395686,0.170529115719,0.0742631449459,0.0933248109735,0.0113211329819,0.0403391893953
50,0.067278649403,0.315914827369,0.225997136747,0.171801240506,0.0603026723155,0.102487256031,0.0124165007038,0.0438017169237
51,0.065869342876,0.332342521388,0.209690937896,0.168926661057,0.0693583456386,0.0856371016655,0.00962901153536,0.0585460779437
52,0.0726421839526,0.328759922768,0.219098989262,0.175725985713,0.0672385375303,0.0874083659927,0.00938692967266,0.039739085108
53,0.0707876078563,0.331354032621,0.196289153321,0.161882080326,0.0806342108588,0.10076425476,0.0137291831255,0.0445594771324
54,0.0528708490731,0.327848163001,0.209407762804,0.166551789707,0.0919926890889,0.0981166166478,0.0105640292626,0.0426481004156
55,0.0616456472445,0.317140196494,0.209867871295,0.173823781979,0.0874805338707,0.101191901669,0.00757506967909,0.0412749977686
56,0.0659479993148,0.32108890255,0.223884329216,0.177490751449,0.0730406086574,0.0861883295524,0.00922953141589,0.0431295478443
57,0.0590177934187,0.343597110307,0.235959858121,0.153772598594,0.0782412018632,0.09317634642,0.00935403213416,0.026881059141
58,0.0490340509573,0.347445783072,0.191794969132,0.168454040208,0.0783933126966,0.120413286696,0.00943518918417,0.035029368055
59,0.0638359229838,0.337005300609,0.225313500973,0.161514021393,0.0619935553029,0.104924495873,0.0103788588382,0.0350343440278
60,0.0607189542062,0.352766108315,0.194955886837,0.189584919255,0.074913085762,0.0878730102272,0.0113110617511,0.0278769736462
61,0.0729319497389,0.352981555923,0.213935039041,0.148259781238,0.0745361500135,0.0970568677858,0.00809593347054,0.0322027227897
62,0.0535947128277,0.330113733694,0.217816987929,0.168339680885,0.089876115599,0.0961598279398,0.0160329054308,0.028066035694
63,0.0586415335611,0.332168689204,0.222980349056,0.158197943331,0.0749626528672,0.111572860979,0.0164132039231,0.0250627670792
64,0.0627728432614,0.32276900036,0.230118480939,0.177680112034,0.0654983365672,0.0979120577661,0.0166705626718,0.0265786064009
