,0,1,2,3,4,5,6,7
0,0.118177946702,0.125924406337,0.125366070521,0.0976322566217,0.134759182001,0.10213626305,0.104815848094,0.191188026672
1,0.138224230047,0.14099912359,0.12408231164,0.0987593672816,0.12422167618,0.103016607667,0.1294816408,0.141215042793
2,0.111307806182,0.145762377221,0.134733786093,0.0985223536983,0.131810460636,0.104129202033,0.128837035569,0.144896978568
3,0.10970856839,0.132262818633,0.144657607043,0.11219630538,0.134869191783,0.103570266544,0.106448100667,0.15628714156
4,0.126232982333,0.126730161268,0.133501737029,0.10369020047,0.142812816639,0.0988736373673,0.116622987298,0.151535477595
5,0.1276842541,0.119916204922,0.123671958542,0.113002612661,0.119715669865,0.116684053907,0.119409827003,0.159915419
6,0.134820706221,0.117810563573,0.136867194549,0.112785474569,0.140225831823,0.0980795653482,0.110177175195,0.149233488723
7,0.117988619736,0.125951306295,0.137370573924,0.113872528182,0.140026175563,0.0909546524177,0.114457104196,0.159379039687
8,0.119329668842,0.132303113413,0.126119366472,0.0971021323683,0.145908181217,0.0920605627141,0.108173759032,0.179003215942
9,0.139269411008,0.140519443111,0.147437246248,0.0966264481698,0.129303584236,0.0892850223357,0.106253543864,0.151305301028
10,0.133195860237,0.12609021315,0.132846539331,0.0952107113716,0.139465404024,0.10059512797,0.117916370599,0.154679773318
11,0.109940986149,0.13147620057,0.142658341193,0.107749320092,0.133603322741,0.0968902962269,0.106758541048,0.17092299198
12,0.133446131782,0.139114863522,0.117341137346,0.0935620194864,0.132136555442,0.109221195118,0.112065969408,0.163112127895
13,0.131404910956,0.130611448405,0.130172452516,0.120697841715,0.129498029981,0.0949624615061,0.107204620667,0.155448234254
14,0.123591010923,0.127052216628,0.138382074599,0.107441793442,0.133581338492,0.0963731384306,0.107358976791,0.166219450695
15,0.112483480835,0.136609815837,0.137251537937,0.102975810815,0.152900491149,0.0942921517196,0.102361416193,0.161125295514
16,0.116181494219,0.139758167216,0.141574289427,0.109188958051,0.130215463129,0.102305450796,0.102008907175,0.158767269987
17,0.12765673182,0.136984602669,0.120193257719,0.0995300563502,0.131314968656,0.0880945012237,0.111118763457,0.185107118104
18,0.122102200798,0.13353144538,0.120744474088,0.107522831671,0.134341147283,0.106161740345,0.113309626506,0.162286533928
19,0.10984741517,0.140075640341,0.124805374191,0.110837338678,0.129305860988,0.097044341621,0.115486358631,0.17259767038
20,0.128328557358,0.137982520331,0.128839502357,0.0955737751161,0.123547710931,0.103183439606,0.116693148486,0.165851345815
21,0.120437739336,0.135773553463,0.133674431607,0.111881695236,0.122279852658,0.0994922521797,0.126018778154,0.150441697367
22,0.122917299204,0.137984318472,0.134500055154,0.0929072161593,0.134944115973,0.102170267716,0.119604881886,0.154971845436
23,0.124201116107,0.143238225558,0.125084002281,0.0968899436817,0.146479776576,0.0995186156986,0.114361828233,0.150226491863
24,0.115591518316,0.137698293262,0.13125056185,0.096773736031,0.139592517801,0.0908907061217,0.105204561675,0.182998104943
25,0.133780698607,0.140566769329,0.130073009181,0.102856571282,0.12141339029,0.100385328696,0.124823962708,0.146100269907
26,0.134103020577,0.134848608791,0.130022187985,0.102521040588,0.132071820979,0.0928298411891,0.12388265951,0.149720820381
27,0.119287611393,0.139735531173,0.148964876133,0.0979606493746,0.130887493415,0.0862733412159,0.115020994701,0.161869502595
28,0.138320478511,0.140407722118,0.118612078037,0.0988254744104,0.11846064577,0.0998915197912,0.109661312788,0.175820768574
29,0.137551564734,0.125671295124,0.117833990618,0.111352204738,0.134051570607,0.0896357391593,0.113126436548,0.170777198472
30,0.146638478938,0.134851233363,0.116116870888,0.100755083423,0.128635264875,0.0966854756788,0.123739110944,0.15257848189
31,0.127114367228,0.132757184452,0.110713487945,0.10708050194,0.14834827795,0.0903694262905,0.114362984631,0.169253769565
32,0.123701034324,0.131277258787,0.113787697876,0.098820319744,0.139320935757,0.094530053481,0.112661501245,0.185901198785
33,0.139676556492,0.146294918534,0.123372543988,0.103928587468,0.115492243155,0.103738355189,0.127723579138,0.139773216037
34,0.129736118024,0.144000641923,0.120761526737,0.0962178346041,0.141028661546,0.102487150551,0.124019728741,0.141748337872
35,0.118168188778,0.136459232671,0.136820091074,0.100018816038,0.132661530722,0.0986348407459,0.114224865561,0.16301243441
36,0.149496638304,0.124631119407,0.11550983685,0.112211530443,0.135168980842,0.106488797293,0.111742188338,0.144750908522
37,0.127828213624,0.128386697861,0.128592280019,0.114893920614,0.128723921098,0.106318011584,0.123956153721,0.141300801478
38,0.124040028368,0.123799225869,0.137548175009,0.0990794812805,0.132329540754,0.103212668381,0.114393882471,0.165596997868
39,0.116077925133,0.127147568035,0.123480746049,0.10445376249,0.145002200284,0.111759431889,0.127285762915,0.144792603205
40,0.129363345924,0.124306623766,0.117269309956,0.0919069484493,0.144331966962,0.0986931880301,0.109013103603,0.185115513309
41,0.1299317451,0.130246150002,0.124290980068,0.110534395414,0.133084139283,0.104064795972,0.119785201012,0.148062593148
42,0.126343114485,0.139397065282,0.136989429688,0.0956175511523,0.126552539202,0.0982430439546,0.114524247073,0.162333009163
43,0.118432526576,0.14457423653,0.141607305731,0.0988737012521,0.122562014984,0.0963686100873,0.114983056282,0.162598548557
44,0.139529883062,0.132378003206,0.120428230797,0.108072072746,0.122980570116,0.10464715678,0.120101412486,0.151862670807
45,0.142447927936,0.114606653082,0.12552326374,0.119013202486,0.107208478551,0.10774182682,0.129001343659,0.154457303727
46,0.141533777034,0.132326460139,0.119471068017,0.0971527353391,0.128764215305,0.101925447217,0.119599823054,0.159226473894
47,0.121617294579,0.130077082897,0.122707721716,0.105393677726,0.134824405093,0.100424693882,0.115157422206,0.1697977019
48,0.127327461506,0.127197559133,0.121435129445,0.0955347713573,0.134363891216,0.0962836762575,0.0984064386383,0.199451072448
49,0.138673847687,0.146874873844,0.122750025021,0.102625353644,0.125783503718,0.104524541807,0.110430879836,0.148336974443
50,0.1227581799,0.132799155652,0.114762246762,0.0984732640986,0.136432125828,0.105758329521,0.128469904293,0.160546793944
51,0.12069922764,0.131411109495,0.136442593374,0.0999883425303,0.13214816251,0.111174724885,0.104108528711,0.164027310854
52,0.134403701409,0.150671625319,0.107097493773,0.107455507852,0.127566268313,0.0913775610812,0.113712004573,0.16771583768
53,0.137483258028,0.125153045165,0.128419011933,0.11143704154,0.141539039984,0.103473077128,0.109283887344,0.14321163888
54,0.133117562185,0.125520503214,0.143362976238,0.109073346024,0.143300671009,0.0947746613578,0.110129825661,0.140720454311
55,0.122742518878,0.125849231258,0.130502394585,0.107925550483,0.152533400126,0.101320365897,0.107032452974,0.1520940858
56,0.109803467138,0.126858731621,0.138570476049,0.106716790079,0.142903049728,0.0937838399801,0.105845483519,0.175518161886
