,0,1,2,3,4,5,6,7,8,9,10,11
13,0.000853242320819,0.171501706485,0.384812286689,0.42747440273,0.000853242320819,0.000853242320819,0.000853242320819,0.000853242320819,0.000853242320819,0.000853242320819,0.000853242320819,0.00938566552901
14,0.000554938956715,0.649833518313,0.283573806881,0.011653718091,0.000554938956715,0.050499445061,0.000554938956715,0.000554938956715,0.000554938956715,0.000554938956715,0.000554938956715,0.000554938956715
15,0.000868055555556,0.000868055555556,0.0355902777778,0.443576388889,0.000868055555556,0.513020833333,0.000868055555556,0.000868055555556,0.000868055555556,0.000868055555556,0.000868055555556,0.000868055555556
16,0.000713266761769,0.214693295292,0.578459343795,0.000713266761769,0.000713266761769,0.000713266761769,0.000713266761769,0.00784593437946,0.0292439372325,0.00784593437946,0.00784593437946,0.150499286733
17,0.000745156482861,0.216840536513,0.671385991058,0.000745156482861,0.000745156482861,0.000745156482861,0.000745156482861,0.000745156482861,0.000745156482861,0.000745156482861,0.000745156482861,0.105067064083
18,0.000584112149533,0.304322429907,0.678154205607,0.000584112149533,0.000584112149533,0.000584112149533,0.000584112149533,0.000584112149533,0.000584112149533,0.00642523364486,0.00642523364486,0.000584112149533
19,0.0185810810811,0.103040540541,0.255067567568,0.00168918918919,0.00168918918919,0.00168918918919,0.00168918918919,0.221283783784,0.373310810811,0.00168918918919,0.0185810810811,0.00168918918919
20,0.204935622318,0.56974248927,0.00107296137339,0.00107296137339,0.0118025751073,0.0869098712446,0.00107296137339,0.00107296137339,0.119098712446,0.00107296137339,0.00107296137339,0.00107296137339
21,0.000494559841741,0.564292779426,0.183481701286,0.109297725025,0.000494559841741,0.000494559841741,0.040059347181,0.0103857566766,0.000494559841741,0.0202769535114,0.000494559841741,0.0697329376855
22,0.00127877237852,0.00127877237852,0.0907928388747,0.00127877237852,0.00127877237852,0.845268542199,0.0140664961637,0.0140664961637,0.0140664961637,0.00127877237852,0.0140664961637,0.00127877237852
23,0.174479166667,0.486979166667,0.00954861111111,0.000868055555556,0.0442708333333,0.269965277778,0.000868055555556,0.000868055555556,0.00954861111111,0.000868055555556,0.000868055555556,0.000868055555556
24,0.000786163522013,0.102987421384,0.299528301887,0.000786163522013,0.0243710691824,0.165880503145,0.000786163522013,0.000786163522013,0.000786163522013,0.000786163522013,0.000786163522013,0.401729559748
25,0.0486935866983,0.274346793349,0.250593824228,0.00118764845606,0.00118764845606,0.0130641330166,0.00118764845606,0.00118764845606,0.00118764845606,0.0130641330166,0.0130641330166,0.381235154394
26,0.120983935743,0.678212851406,0.000502008032129,0.015562248996,0.00552208835341,0.176204819277,0.000502008032129,0.000502008032129,0.000502008032129,0.000502008032129,0.000502008032129,0.000502008032129
27,0.00136612021858,0.301912568306,0.219945355191,0.00136612021858,0.00136612021858,0.356557377049,0.00136612021858,0.00136612021858,0.00136612021858,0.00136612021858,0.00136612021858,0.110655737705
28,0.00151057401813,0.0166163141994,0.00151057401813,0.00151057401813,0.00151057401813,0.635951661631,0.00151057401813,0.00151057401813,0.00151057401813,0.13746223565,0.197885196375,0.00151057401813
29,0.0014245014245,0.0584045584046,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.92735042735,0.0014245014245
30,0.00089928057554,0.621402877698,0.00089928057554,0.00089928057554,0.00089928057554,0.0188848920863,0.00089928057554,0.00089928057554,0.00089928057554,0.261690647482,0.00989208633094,0.0818345323741
31,0.000805152979066,0.604669887279,0.000805152979066,0.12962962963,0.000805152979066,0.105475040258,0.024959742351,0.000805152979066,0.0330112721417,0.000805152979066,0.000805152979066,0.097423510467
32,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.0294943820225,0.0154494382022,0.00140449438202,0.942415730337,0.00140449438202,0.00140449438202
33,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.86036036036,0.0045045045045,0.0045045045045,0.0495495495495,0.0495495495495,0.0045045045045,0.0045045045045
34,0.00124688279302,0.00124688279302,0.00124688279302,0.0137157107232,0.462593516209,0.00124688279302,0.48753117207,0.00124688279302,0.00124688279302,0.0261845386534,0.00124688279302,0.00124688279302
35,0.0045045045045,0.0045045045045,0.0045045045045,0.0495495495495,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.86036036036,0.0495495495495,0.0045045045045,0.0045045045045
36,0.00255102040816,0.00255102040816,0.104591836735,0.00255102040816,0.0535714285714,0.563775510204,0.257653061224,0.00255102040816,0.00255102040816,0.00255102040816,0.00255102040816,0.00255102040816
37,0.0014245014245,0.0014245014245,0.0014245014245,0.0584045584046,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.0014245014245,0.92735042735,0.0014245014245
38,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.001953125,0.041015625,0.939453125,0.001953125,0.001953125
39,0.00140449438202,0.00140449438202,0.254213483146,0.0154494382022,0.436797752809,0.00140449438202,0.282303370787,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202
40,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.785947712418,0.197712418301,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281
41,0.0140664961637,0.00127877237852,0.0907928388747,0.00127877237852,0.691815856777,0.00127877237852,0.10358056266,0.0907928388747,0.00127877237852,0.00127877237852,0.00127877237852,0.00127877237852
42,0.00136612021858,0.00136612021858,0.0833333333333,0.00136612021858,0.247267759563,0.00136612021858,0.657103825137,0.00136612021858,0.00136612021858,0.00136612021858,0.00136612021858,0.00136612021858
43,0.000875656742557,0.202276707531,0.00963222416813,0.000875656742557,0.762697022767,0.000875656742557,0.00963222416813,0.000875656742557,0.00963222416813,0.000875656742557,0.000875656742557,0.000875656742557
44,0.00131233595801,0.0406824146982,0.00131233595801,0.00131233595801,0.0406824146982,0.0275590551181,0.841207349081,0.00131233595801,0.0144356955381,0.00131233595801,0.00131233595801,0.0275590551181
45,0.00131233595801,0.00131233595801,0.00131233595801,0.00131233595801,0.48687664042,0.00131233595801,0.0275590551181,0.0144356955381,0.44750656168,0.00131233595801,0.0144356955381,0.00131233595801
46,0.000998003992016,0.0109780439122,0.000998003992016,0.000998003992016,0.000998003992016,0.000998003992016,0.979041916168,0.000998003992016,0.000998003992016,0.000998003992016,0.000998003992016,0.000998003992016
47,0.00151057401813,0.00151057401813,0.00151057401813,0.0166163141994,0.00151057401813,0.00151057401813,0.00151057401813,0.00151057401813,0.00151057401813,0.968277945619,0.00151057401813,0.00151057401813
48,0.00242718446602,0.00242718446602,0.00242718446602,0.00242718446602,0.00242718446602,0.0752427184466,0.196601941748,0.00242718446602,0.0266990291262,0.682038834951,0.00242718446602,0.00242718446602
49,0.0591085271318,0.0978682170543,0.0397286821705,0.0300387596899,0.000968992248062,0.000968992248062,0.000968992248062,0.000968992248062,0.107558139535,0.000968992248062,0.000968992248062,0.65988372093
50,0.0132211538462,0.00120192307692,0.157451923077,0.0492788461538,0.00120192307692,0.00120192307692,0.0973557692308,0.00120192307692,0.674278846154,0.00120192307692,0.00120192307692,0.00120192307692
51,0.00120192307692,0.00120192307692,0.289663461538,0.00120192307692,0.00120192307692,0.0733173076923,0.00120192307692,0.00120192307692,0.00120192307692,0.00120192307692,0.00120192307692,0.626201923077
52,0.0343959731544,0.227348993289,0.294463087248,0.353187919463,0.00922818791946,0.0343959731544,0.000838926174497,0.000838926174497,0.0260067114094,0.000838926174497,0.0176174496644,0.000838926174497
53,0.01171875,0.686941964286,0.151227678571,0.000558035714286,0.000558035714286,0.000558035714286,0.000558035714286,0.123325892857,0.000558035714286,0.0172991071429,0.00613839285714,0.000558035714286
54,0.0207509881423,0.0998023715415,0.564229249012,0.00098814229249,0.00098814229249,0.0306324110672,0.00098814229249,0.27766798419,0.00098814229249,0.00098814229249,0.00098814229249,0.00098814229249
55,0.0010183299389,0.133401221996,0.846232179226,0.0112016293279,0.0010183299389,0.0010183299389,0.0010183299389,0.0010183299389,0.0010183299389,0.0010183299389,0.0010183299389,0.0010183299389
56,0.00120192307692,0.217548076923,0.746394230769,0.0252403846154,0.00120192307692,0.00120192307692,0.00120192307692,0.00120192307692,0.00120192307692,0.00120192307692,0.00120192307692,0.00120192307692
57,0.00191570881226,0.155172413793,0.653256704981,0.00191570881226,0.00191570881226,0.0210727969349,0.155172413793,0.00191570881226,0.00191570881226,0.00191570881226,0.00191570881226,0.00191570881226
58,0.0695592286501,0.489669421488,0.338154269972,0.00068870523416,0.00068870523416,0.0144628099174,0.00068870523416,0.00068870523416,0.00068870523416,0.0833333333333,0.00068870523416,0.00068870523416
59,0.00158227848101,0.523734177215,0.0332278481013,0.00158227848101,0.159810126582,0.0174050632911,0.00158227848101,0.0490506329114,0.207278481013,0.00158227848101,0.00158227848101,0.00158227848101
60,0.0004500450045,0.702520252025,0.10396039604,0.0004500450045,0.0949594959496,0.0004500450045,0.0049504950495,0.0229522952295,0.0004500450045,0.0274527452745,0.0004500450045,0.0409540954095
61,0.000570776255708,0.645547945205,0.000570776255708,0.0176940639269,0.000570776255708,0.000570776255708,0.000570776255708,0.000570776255708,0.000570776255708,0.257420091324,0.000570776255708,0.0747716894977
62,0.000718390804598,0.582614942529,0.0869252873563,0.0510057471264,0.000718390804598,0.15158045977,0.000718390804598,0.0510057471264,0.000718390804598,0.000718390804598,0.000718390804598,0.0725574712644
63,0.00114678899083,0.482798165138,0.00114678899083,0.00114678899083,0.00114678899083,0.00114678899083,0.00114678899083,0.00114678899083,0.00114678899083,0.505733944954,0.00114678899083,0.00114678899083
64,0.0014450867052,0.0014450867052,0.0014450867052,0.0014450867052,0.0592485549133,0.0014450867052,0.0014450867052,0.0014450867052,0.0014450867052,0.926300578035,0.0014450867052,0.0014450867052
65,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.95045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045
66,0.000915750915751,0.0100732600733,0.000915750915751,0.000915750915751,0.550366300366,0.000915750915751,0.431318681319,0.000915750915751,0.000915750915751,0.000915750915751,0.000915750915751,0.000915750915751
67,0.00331125827815,0.0364238410596,0.00331125827815,0.0364238410596,0.00331125827815,0.00331125827815,0.00331125827815,0.00331125827815,0.764900662252,0.0695364238411,0.0695364238411,0.00331125827815
68,0.00520833333333,0.00520833333333,0.00520833333333,0.161458333333,0.213541666667,0.00520833333333,0.00520833333333,0.00520833333333,0.00520833333333,0.00520833333333,0.00520833333333,0.578125
69,0.0294943820225,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.956460674157,0.00140449438202
70,0.00184501845018,0.00184501845018,0.00184501845018,0.020295202952,0.020295202952,0.00184501845018,0.00184501845018,0.00184501845018,0.00184501845018,0.942804428044,0.00184501845018,0.00184501845018
71,0.932098765432,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617
72,0.5,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.338709677419,0.0161290322581,0.0161290322581
73,0.253440366972,0.620412844037,0.00114678899083,0.00114678899083,0.00114678899083,0.00114678899083,0.0470183486239,0.00114678899083,0.0699541284404,0.00114678899083,0.00114678899083,0.00114678899083
74,0.162261380323,0.676211453744,0.000734214390602,0.000734214390602,0.000734214390602,0.000734214390602,0.00807635829662,0.0301027900147,0.0521292217327,0.000734214390602,0.0668135095448,0.000734214390602
75,0.00140449438202,0.0575842696629,0.605337078652,0.0997191011236,0.00140449438202,0.00140449438202,0.113764044944,0.00140449438202,0.113764044944,0.00140449438202,0.00140449438202,0.00140449438202
76,0.00168918918919,0.00168918918919,0.00168918918919,0.00168918918919,0.238175675676,0.00168918918919,0.744932432432,0.00168918918919,0.00168918918919,0.00168918918919,0.00168918918919,0.00168918918919
77,0.0014880952381,0.0014880952381,0.0014880952381,0.0014880952381,0.96875,0.0014880952381,0.016369047619,0.0014880952381,0.0014880952381,0.0014880952381,0.0014880952381,0.0014880952381
78,0.00207468879668,0.00207468879668,0.271784232365,0.00207468879668,0.00207468879668,0.00207468879668,0.707468879668,0.00207468879668,0.00207468879668,0.00207468879668,0.00207468879668,0.00207468879668
79,0.00100806451613,0.00100806451613,0.00100806451613,0.00100806451613,0.988911290323,0.00100806451613,0.00100806451613,0.00100806451613,0.00100806451613,0.00100806451613,0.00100806451613,0.00100806451613
80,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.282303370787,0.00140449438202,0.703651685393,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202
81,0.00117370892019,0.00117370892019,0.00117370892019,0.0363849765258,0.693661971831,0.00117370892019,0.00117370892019,0.00117370892019,0.259389671362,0.00117370892019,0.00117370892019,0.00117370892019
82,0.00106157112527,0.00106157112527,0.00106157112527,0.00106157112527,0.00106157112527,0.00106157112527,0.977707006369,0.00106157112527,0.00106157112527,0.00106157112527,0.00106157112527,0.0116772823779
83,0.00158227848101,0.00158227848101,0.00158227848101,0.0174050632911,0.0174050632911,0.00158227848101,0.0174050632911,0.00158227848101,0.00158227848101,0.935126582278,0.00158227848101,0.00158227848101
84,0.184959349593,0.0020325203252,0.0020325203252,0.0020325203252,0.0020325203252,0.0020325203252,0.144308943089,0.0223577235772,0.0020325203252,0.632113821138,0.0020325203252,0.0020325203252
85,0.00108459869848,0.109544468547,0.00108459869848,0.00108459869848,0.00108459869848,0.0119305856833,0.261388286334,0.131236442516,0.413232104121,0.00108459869848,0.00108459869848,0.0661605206074
86,0.00113378684807,0.148526077098,0.00113378684807,0.00113378684807,0.00113378684807,0.00113378684807,0.0238095238095,0.0238095238095,0.749433106576,0.00113378684807,0.046485260771,0.00113378684807
87,0.00151057401813,0.0317220543807,0.182779456193,0.00151057401813,0.00151057401813,0.00151057401813,0.107250755287,0.00151057401813,0.00151057401813,0.00151057401813,0.0770392749245,0.590634441088
88,0.000891265597148,0.303921568627,0.277183600713,0.357397504456,0.00980392156863,0.000891265597148,0.0454545454545,0.000891265597148,0.000891265597148,0.000891265597148,0.000891265597148,0.000891265597148
89,0.000950570342205,0.875475285171,0.0104562737643,0.0199619771863,0.000950570342205,0.000950570342205,0.0579847908745,0.000950570342205,0.000950570342205,0.0199619771863,0.000950570342205,0.0104562737643
90,0.000915750915751,0.0924908424908,0.641941391941,0.000915750915751,0.0100732600733,0.0375457875458,0.0100732600733,0.202380952381,0.000915750915751,0.000915750915751,0.000915750915751,0.000915750915751
91,0.0014880952381,0.165178571429,0.552083333333,0.0014880952381,0.0014880952381,0.046130952381,0.165178571429,0.0014880952381,0.0014880952381,0.03125,0.03125,0.0014880952381
92,0.0315682281059,0.174134419552,0.632382892057,0.0010183299389,0.0010183299389,0.0112016293279,0.0010183299389,0.0315682281059,0.0010183299389,0.0010183299389,0.0010183299389,0.113034623218
93,0.0417789757412,0.419137466307,0.122641509434,0.00134770889488,0.00134770889488,0.0148247978437,0.05525606469,0.05525606469,0.284366576819,0.00134770889488,0.00134770889488,0.00134770889488
94,0.000567536889898,0.727014755959,0.0119182746879,0.0686719636776,0.0175936435868,0.000567536889898,0.114074914869,0.0289443813848,0.000567536889898,0.000567536889898,0.0289443813848,0.000567536889898
95,0.0103578154426,0.791902071563,0.000941619585687,0.0103578154426,0.000941619585687,0.000941619585687,0.0103578154426,0.000941619585687,0.000941619585687,0.170433145009,0.000941619585687,0.000941619585687
96,0.00113378684807,0.488662131519,0.00113378684807,0.00113378684807,0.0124716553288,0.159863945578,0.0578231292517,0.00113378684807,0.00113378684807,0.0804988662132,0.0124716553288,0.18253968254
97,0.243223965763,0.435805991441,0.000713266761769,0.000713266761769,0.000713266761769,0.0292439372325,0.00784593437946,0.00784593437946,0.0720399429387,0.200427960057,0.000713266761769,0.000713266761769
98,0.0012315270936,0.580049261084,0.0012315270936,0.0135467980296,0.0012315270936,0.0012315270936,0.0012315270936,0.0012315270936,0.0012315270936,0.395320197044,0.0012315270936,0.0012315270936
99,0.00138504155125,0.00138504155125,0.00138504155125,0.00138504155125,0.0429362880886,0.00138504155125,0.00138504155125,0.00138504155125,0.00138504155125,0.943213296399,0.00138504155125,0.00138504155125
100,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.95045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045,0.0045045045045
101,0.00113378684807,0.00113378684807,0.00113378684807,0.103174603175,0.386621315193,0.00113378684807,0.5,0.00113378684807,0.00113378684807,0.00113378684807,0.00113378684807,0.00113378684807
102,0.00342465753425,0.00342465753425,0.00342465753425,0.00342465753425,0.00342465753425,0.00342465753425,0.00342465753425,0.00342465753425,0.859589041096,0.0376712328767,0.00342465753425,0.0719178082192
103,0.00520833333333,0.00520833333333,0.00520833333333,0.0572916666667,0.00520833333333,0.213541666667,0.682291666667,0.00520833333333,0.00520833333333,0.00520833333333,0.00520833333333,0.00520833333333
104,0.00140449438202,0.0294943820225,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.00140449438202,0.956460674157,0.00140449438202
105,0.00184501845018,0.00184501845018,0.00184501845018,0.00184501845018,0.0387453874539,0.00184501845018,0.00184501845018,0.00184501845018,0.020295202952,0.924354243542,0.00184501845018,0.00184501845018
106,0.932098765432,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617,0.00617283950617
107,0.661290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.0161290322581,0.177419354839,0.0161290322581,0.0161290322581
108,0.0986984815618,0.673535791757,0.00108459869848,0.00108459869848,0.00108459869848,0.0227765726681,0.00108459869848,0.00108459869848,0.0770065075922,0.0444685466377,0.00108459869848,0.0770065075922
109,0.0309381237525,0.51996007984,0.190618762475,0.000998003992016,0.000998003992016,0.000998003992016,0.000998003992016,0.000998003992016,0.000998003992016,0.250499001996,0.000998003992016,0.000998003992016
110,0.00174825174825,0.00174825174825,0.298951048951,0.0891608391608,0.368881118881,0.0367132867133,0.194055944056,0.00174825174825,0.00174825174825,0.00174825174825,0.00174825174825,0.00174825174825
111,0.00174825174825,0.00174825174825,0.00174825174825,0.00174825174825,0.00174825174825,0.00174825174825,0.980769230769,0.00174825174825,0.00174825174825,0.00174825174825,0.00174825174825,0.00174825174825
112,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.982026143791,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281,0.0016339869281
113,0.0135467980296,0.0012315270936,0.0012315270936,0.0012315270936,0.383004926108,0.0012315270936,0.59236453202,0.0012315270936,0.0012315270936,0.0012315270936,0.0012315270936,0.0012315270936
114,0.00126262626263,0.00126262626263,0.165404040404,0.0265151515152,0.796717171717,0.00126262626263,0.00126262626263,0.00126262626263,0.00126262626263,0.00126262626263,0.00126262626263,0.00126262626263
115,0.00124688279302,0.00124688279302,0.00124688279302,0.00124688279302,0.00124688279302,0.00124688279302,0.936408977556,0.0511221945137,0.00124688279302,0.00124688279302,0.00124688279302,0.00124688279302
116,0.0014450867052,0.0014450867052,0.0303468208092,0.0014450867052,0.579479768786,0.0014450867052,0.0736994219653,0.0014450867052,0.304913294798,0.0014450867052,0.0014450867052,0.0014450867052
117,0.00109649122807,0.0559210526316,0.00109649122807,0.00109649122807,0.00109649122807,0.00109649122807,0.933114035088,0.00109649122807,0.00109649122807,0.00109649122807,0.00109649122807,0.00109649122807
118,0.00146627565982,0.00146627565982,0.00146627565982,0.00146627565982,0.00146627565982,0.00146627565982,0.0307917888563,0.00146627565982,0.00146627565982,0.939882697947,0.0161290322581,0.00146627565982
119,0.00166112956811,0.00166112956811,0.0348837209302,0.00166112956811,0.00166112956811,0.00166112956811,0.0514950166113,0.00166112956811,0.00166112956811,0.533222591362,0.00166112956811,0.367109634551
120,0.00121654501217,0.122871046229,0.0133819951338,0.00121654501217,0.00121654501217,0.00121654501217,0.00121654501217,0.0377128953771,0.317518248175,0.122871046229,0.00121654501217,0.378345498783
121,0.0014450867052,0.0014450867052,0.0014450867052,0.0447976878613,0.0014450867052,0.0592485549133,0.145953757225,0.0014450867052,0.723988439306,0.0014450867052,0.0158959537572,0.0014450867052
122,0.00102880658436,0.093621399177,0.145061728395,0.00102880658436,0.00102880658436,0.2170781893,0.165637860082,0.0216049382716,0.00102880658436,0.00102880658436,0.00102880658436,0.350823045267
123,0.000941619585687,0.0668549905838,0.471751412429,0.245762711864,0.0291902071563,0.0480225988701,0.000941619585687,0.000941619585687,0.132768361582,0.000941619585687,0.000941619585687,0.000941619585687
124,0.0271164021164,0.714947089947,0.119708994709,0.0138888888889,0.000661375661376,0.000661375661376,0.000661375661376,0.0866402116402,0.000661375661376,0.0271164021164,0.000661375661376,0.00727513227513
125,0.000868055555556,0.105034722222,0.0182291666667,0.408854166667,0.000868055555556,0.434895833333,0.0269097222222,0.000868055555556,0.000868055555556,0.000868055555556,0.000868055555556,0.000868055555556
126,0.107201309329,0.475450081833,0.31178396072,0.00900163666121,0.000818330605565,0.000818330605565,0.000818330605565,0.0908346972177,0.000818330605565,0.000818330605565,0.000818330605565,0.000818330605565
127,0.0424292845258,0.225457570715,0.691347753744,0.000831946755408,0.000831946755408,0.000831946755408,0.000831946755408,0.0341098169717,0.000831946755408,0.000831946755408,0.000831946755408,0.000831946755408
128,0.000718390804598,0.158764367816,0.711925287356,0.000718390804598,0.000718390804598,0.0438218390805,0.000718390804598,0.0294540229885,0.000718390804598,0.000718390804598,0.000718390804598,0.0510057471264
129,0.00153374233129,0.00153374233129,0.63036809816,0.00153374233129,0.00153374233129,0.00153374233129,0.0475460122699,0.0935582822086,0.216257668712,0.00153374233129,0.00153374233129,0.00153374233129
130,0.000594530321046,0.523781212842,0.23840665874,0.11950059453,0.000594530321046,0.00653983353151,0.012485136742,0.0600475624257,0.000594530321046,0.000594530321046,0.0362663495838,0.000594530321046
131,0.0021645021645,0.0021645021645,0.0021645021645,0.0021645021645,0.0021645021645,0.954545454545,0.0021645021645,0.0021645021645,0.0021645021645,0.0238095238095,0.0021645021645,0.0021645021645
132,0.00100806451613,0.212701612903,0.00100806451613,0.00100806451613,0.0816532258065,0.404233870968,0.00100806451613,0.00100806451613,0.00100806451613,0.00100806451613,0.00100806451613,0.293346774194
133,0.223282442748,0.484096692112,0.000636132315522,0.000636132315522,0.000636132315522,0.121501272265,0.000636132315522,0.000636132315522,0.000636132315522,0.000636132315522,0.0642493638677,0.102417302799
134,0.0444915254237,0.658898305085,0.0233050847458,0.0021186440678,0.0021186440678,0.256355932203,0.0021186440678,0.0021186440678,0.0021186440678,0.0021186440678,0.0021186440678,0.0021186440678
135,0.208466453674,0.527955271565,0.000798722044728,0.000798722044728,0.000798722044728,0.248402555911,0.000798722044728,0.000798722044728,0.000798722044728,0.00878594249201,0.000798722044728,0.000798722044728
136,0.24765258216,0.37676056338,0.0598591549296,0.00117370892019,0.00117370892019,0.106807511737,0.00117370892019,0.00117370892019,0.00117370892019,0.00117370892019,0.00117370892019,0.200704225352
137,0.0017793594306,0.144128113879,0.0195729537367,0.0017793594306,0.0017793594306,0.731316725979,0.0017793594306,0.0373665480427,0.0017793594306,0.0551601423488,0.0017793594306,0.0017793594306
138,0.00153374233129,0.00153374233129,0.00153374233129,0.00153374233129,0.00153374233129,0.00153374233129,0.00153374233129,0.00153374233129,0.00153374233129,0.00153374233129,0.983128834356,0.00153374233129
139,0.884615384615,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.0604395604396,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451
140,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.738095238095,0.0238095238095,0.0238095238095
141,0.794117647059,0.00980392156863,0.00980392156863,0.00980392156863,0.00980392156863,0.107843137255,0.00980392156863,0.00980392156863,0.00980392156863,0.00980392156863,0.00980392156863,0.00980392156863
142,0.0049504950495,0.0049504950495,0.0049504950495,0.0049504950495,0.0049504950495,0.69801980198,0.0049504950495,0.0049504950495,0.0049504950495,0.252475247525,0.0049504950495,0.0049504950495
143,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.00231481481481,0.974537037037,0.00231481481481
144,0.884615384615,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.0604395604396,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451,0.00549450549451
145,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.0238095238095,0.738095238095,0.0238095238095,0.0238095238095
